,address,tick_lower,tick_upper,amount,amount0,amount1,owner,sender,transaction_hash,block_number,timestamp
402,0x3416cf6c708da44db2624d63ea0aaef7113527c6,0,1,6678093616546246,169537637978,164346046497,0xc36442b4a4522e871399cd717abdd847ab11fe88,0xc36442b4a4522e871399cd717abdd847ab11fe88,0x83a769311d8f16c5e59c6afa448cbb39b1a27bb73eb04b22cbaf7345e4de9be4,16787024,2023-03-09 00:15:00
403,0x3416cf6c708da44db2624d63ea0aaef7113527c6,-1,1,5966857799566089,141975494109,454669634840,0xc36442b4a4522e871399cd717abdd847ab11fe88,0xc36442b4a4522e871399cd717abdd847ab11fe88,0x13db71c790f1db5ac21de5b57d9704fad78a2083736b9b529a8a98289c2fa558,16786603,2023-03-08 22:49:00
404,0x3416cf6c708da44db2624d63ea0aaef7113527c6,0,1,197332323204404057,4890731902235,4975269759981,0xc36442b4a4522e871399cd717abdd847ab11fe88,0xc36442b4a4522e871399cd717abdd847ab11fe88,0x44cb4778064ee6220ed5983998042c5051f7e002f987360d08bed16d51a90d67,16786465,2023-03-08 22:21:00
405,0x3416cf6c708da44db2624d63ea0aaef7113527c6,0,1,13432451294900668,330480563928,341100294918,0xc36442b4a4522e871399cd717abdd847ab11fe88,0xc36442b4a4522e871399cd717abdd847ab11fe88,0x896e89bbc913d6a95a135f1ad9e030ae79e705b424ef7750305cd9c5f0507d17,16786435,2023-03-08 22:15:00
406,0x3416cf6c708da44db2624d63ea0aaef7113527c6,0,4,724757922631788,132096448902,12833623033,0xc36442b4a4522e871399cd717abdd847ab11fe88,0xc36442b4a4522e871399cd717abdd847ab11fe88,0x9ae44e5daa72f158466999423d6e1316e5aa67d103fae0d048dd317d6f1ef4b0,16786275,2023-03-08 21:42:00
407,0x3416cf6c708da44db2624d63ea0aaef7113527c6,-2,0,804682980964,2514664,77945596,0xc36442b4a4522e871399cd717abdd847ab11fe88,0xc36442b4a4522e871399cd717abdd847ab11fe88,0xcc1326a475e3bc99e7b42509f9c4ad6219657f7a6d589c469b00be189c5c65f8,16786142,2023-03-08 21:16:00
408,0x3416cf6c708da44db2624d63ea0aaef7113527c6,-2,0,7098730707920568,116787325101,593016686820,0xc36442b4a4522e871399cd717abdd847ab11fe88,0xc36442b4a4522e871399cd717abdd847ab11fe88,0x805d3ab2c9dc5e55b458792a55cc60567fab6af7d552963c8afdcd7581f6f95e,16783667,2023-03-08 12:54:00
409,0x3416cf6c708da44db2624d63ea0aaef7113527c6,-2,-1,14199890423515078,0,709905781622,0xc36442b4a4522e871399cd717abdd847ab11fe88,0xc36442b4a4522e871399cd717abdd847ab11fe88,0xfed484f00e43a19289f1b539cb0eae8b4394c57e6c3cc12a52233f6d700a3df1,16783579,2023-03-08 12:36:00
410,0x3416cf6c708da44db2624d63ea0aaef7113527c6,-2,1,2509049088882098,166323533265,210000000000,0xc36442b4a4522e871399cd717abdd847ab11fe88,0xc36442b4a4522e871399cd717abdd847ab11fe88,0x69b64dd1c13255cd36aa98176e3400349e1799aa121ae421b9bdd9f803910649,16783473,2023-03-08 12:15:00
411,0x3416cf6c708da44db2624d63ea0aaef7113527c6,-2,0,2148132877504114,35000000000,179792378823,0xc36442b4a4522e871399cd717abdd847ab11fe88,0xc36442b4a4522e871399cd717abdd847ab11fe88,0x45faa0aca84ddb4aab65da7c1773facd34766c65212fbb971ad98dd55a7886c6,16783459,2023-03-08 12:12:00
412,0x3416cf6c708da44db2624d63ea0aaef7113527c6,-2,-1,14199890423535080,0,709905781623,0xc36442b4a4522e871399cd717abdd847ab11fe88,0xc36442b4a4522e871399cd717abdd847ab11fe88,0x2d66d54751c45db07d7bc215aeb03766d06b2327c07cd398cdfa690a03b8a2d0,16783199,2023-03-08 11:19:00
413,0x3416cf6c708da44db2624d63ea0aaef7113527c6,-3,2,377631911963254,43174199918,51223000000,0xc36442b4a4522e871399cd717abdd847ab11fe88,0xc36442b4a4522e871399cd717abdd847ab11fe88,0x8e870e95474491d635c99b270a5e63a89f4f819e47560e28c36f2ecac302d5bd,16780929,2023-03-08 03:40:00
414,0x3416cf6c708da44db2624d63ea0aaef7113527c6,-7,6,15339880216653,4928232071,5040569015,0xc36442b4a4522e871399cd717abdd847ab11fe88,0xc36442b4a4522e871399cd717abdd847ab11fe88,0x8cc8c6df1618c7bdeded44465f1733ff84196c96677ff90c9b43e711cb83241a,16780456,2023-03-08 02:04:00
415,0x3416cf6c708da44db2624d63ea0aaef7113527c6,-1,0,894594479353460,26805403991,17921768694,0xc36442b4a4522e871399cd717abdd847ab11fe88,0xc36442b4a4522e871399cd717abdd847ab11fe88,0xa542630be671e36d77fb4d179a2dfe4604e1d86887401dcec00c0a6e556cdfb8,16778586,2023-03-07 19:46:00
416,0x3416cf6c708da44db2624d63ea0aaef7113527c6,-1,0,197359334184009721,7194467223119,2673021705246,0xc36442b4a4522e871399cd717abdd847ab11fe88,0xc36442b4a4522e871399cd717abdd847ab11fe88,0x70039b3aacaf9686cff1d199b7d9961ab9963d02817e50e8b397d498dac9ae45,16777796,2023-03-07 17:06:00
417,0x3416cf6c708da44db2624d63ea0aaef7113527c6,-1,0,12576021715653884,493167243242,135606025128,0xc36442b4a4522e871399cd717abdd847ab11fe88,0xc36442b4a4522e871399cd717abdd847ab11fe88,0x1ba4848664f7dc4dac03a588d43c43cd7cdc24fee901a6962fff8b2b60dafca7,16777678,2023-03-07 16:41:00
418,0x3416cf6c708da44db2624d63ea0aaef7113527c6,-1,0,51788786170908100,2262999999133,326343999000,0xc36442b4a4522e871399cd717abdd847ab11fe88,0xc36442b4a4522e871399cd717abdd847ab11fe88,0xa5cd74ff1c124ae5f62f23e1304dfd24b61e55eab8b3fadd4f30921ee56d66b8,16777607,2023-03-07 16:27:00
419,0x3416cf6c708da44db2624d63ea0aaef7113527c6,-2,-1,13427097274303954,74560303548,596718519292,0xc36442b4a4522e871399cd717abdd847ab11fe88,0xc36442b4a4522e871399cd717abdd847ab11fe88,0xac53fabed47b03b9e93228d3e75e8be721f264d8f527d4c9ac040761a7edc8a0,16777452,2023-03-07 15:56:00
420,0x3416cf6c708da44db2624d63ea0aaef7113527c6,-2,0,98688018206085555,5482289419600,4385830153209,0xc36442b4a4522e871399cd717abdd847ab11fe88,0xc36442b4a4522e871399cd717abdd847ab11fe88,0x39a5473eec2e56b5cb2966226f20a0f5f2034b16d3d4486e46d2153f38d0f38e,16777444,2023-03-07 15:54:00
421,0x3416cf6c708da44db2624d63ea0aaef7113527c6,-2,-1,38043869883020247,214078156252,1687900200000,0xc36442b4a4522e871399cd717abdd847ab11fe88,0xc36442b4a4522e871399cd717abdd847ab11fe88,0x94351577c67bb52751e5243103e4d3d0a76e0ffb1ad5fecfac69d1e05c3bec1f,16777415,2023-03-07 15:48:00
422,0x3416cf6c708da44db2624d63ea0aaef7113527c6,-3,4,2775507711396939,675514419512,295783221650,0xc36442b4a4522e871399cd717abdd847ab11fe88,0xc36442b4a4522e871399cd717abdd847ab11fe88,0x26eb6e71987d49cf18b5beccc93669eedfba2c36dbb759597b71aa496aff9ba2,16777268,2023-03-07 15:19:00
423,0x3416cf6c708da44db2624d63ea0aaef7113527c6,-3,4,2526830627568888,578041199868,306228446957,0xc36442b4a4522e871399cd717abdd847ab11fe88,0xc36442b4a4522e871399cd717abdd847ab11fe88,0xaf82fe6d8cbdc150a1ce0ebb49dbf18a44bfbc31f6dbafae753779dca8279fd0,16777187,2023-03-07 15:02:00
424,0x3416cf6c708da44db2624d63ea0aaef7113527c6,-11,9,5847577250,2845817,3000000,0xc36442b4a4522e871399cd717abdd847ab11fe88,0xc36442b4a4522e871399cd717abdd847ab11fe88,0xca6b749ca61b5b06498431437727e88a07ee1f907461fa67c386619756e2a845,16775910,2023-03-07 10:44:00
425,0x3416cf6c708da44db2624d63ea0aaef7113527c6,-7,5,180510714306,50000000,58284452,0xc36442b4a4522e871399cd717abdd847ab11fe88,0xc36442b4a4522e871399cd717abdd847ab11fe88,0x9dfbc7926b1dad924ff04ada051ca538cbdd0d0382d3428a22fcd8d5c25eaa53,16775355,2023-03-07 08:51:00
426,0x3416cf6c708da44db2624d63ea0aaef7113527c6,-77,887272,2009741,2009796,7668,0xc36442b4a4522e871399cd717abdd847ab11fe88,0xc36442b4a4522e871399cd717abdd847ab11fe88,0x7ceb61e9bf7d9ca2e5a82a59f05fce62055965ffd407557cb4726996e6a0d4e1,16775045,2023-03-07 07:49:00
427,0x3416cf6c708da44db2624d63ea0aaef7113527c6,-2,4,3333244246,756516,243327,0xc36442b4a4522e871399cd717abdd847ab11fe88,0xc36442b4a4522e871399cd717abdd847ab11fe88,0x622aefe109d7479c2236704313d490c4d15297ff16c94f6f6a416c467f72abe3,16775021,2023-03-07 07:44:00
428,0x3416cf6c708da44db2624d63ea0aaef7113527c6,-1,0,171689958321805704,4766282179956,3817704265450,0xc36442b4a4522e871399cd717abdd847ab11fe88,0xc36442b4a4522e871399cd717abdd847ab11fe88,0x4ef873bfa2a219e045a53294ec6b839e7a14187c179b0c52f4b11d33922b7786,16774615,2023-03-07 06:22:00
429,0x3416cf6c708da44db2624d63ea0aaef7113527c6,-1,0,51937806999043798,897100000000,1699611094371,0xc36442b4a4522e871399cd717abdd847ab11fe88,0xc36442b4a4522e871399cd717abdd847ab11fe88,0x9ddf710af240ecc0f65bcb9ad6ff4beca24143120ed0d44dd213559decd6aecb,16774578,2023-03-07 06:14:00
430,0x3416cf6c708da44db2624d63ea0aaef7113527c6,-3,2,849241202892994,99990000000,112296155317,0xc36442b4a4522e871399cd717abdd847ab11fe88,0xc36442b4a4522e871399cd717abdd847ab11fe88,0x52d88c4888c40445f6730e72fe7881aa3877971d51fcca5fc410c87d0ee969f2,16774252,2023-03-07 05:08:00
431,0x3416cf6c708da44db2624d63ea0aaef7113527c6,-11,9,8166364676114,3818934512,4344963000,0xc36442b4a4522e871399cd717abdd847ab11fe88,0xc36442b4a4522e871399cd717abdd847ab11fe88,0xef8cecae01a7e98e589f011285b0002ff253dc0017c7b507a376b319559aacb6,16773648,2023-03-07 03:06:00
432,0x3416cf6c708da44db2624d63ea0aaef7113527c6,-2,1,2383149350338745,159990997906,197449339416,0xc36442b4a4522e871399cd717abdd847ab11fe88,0xc36442b4a4522e871399cd717abdd847ab11fe88,0xe0d978b70bdf04f3379252d1c5729ed7eaaa45ed7a921f84b6ff0d4a36cd1707,16773519,2023-03-07 02:40:00
433,0x3416cf6c708da44db2624d63ea0aaef7113527c6,-2,0,6035041153936157,107911845015,495533855526,0xc36442b4a4522e871399cd717abdd847ab11fe88,0xc36442b4a4522e871399cd717abdd847ab11fe88,0x98fda0697b203ce362a40f0467161a7f6a3f7b5827def95d0fe9db66f90febd5,16773381,2023-03-07 02:12:00
434,0x3416cf6c708da44db2624d63ea0aaef7113527c6,-1,0,197468599462721453,4224668865769,5648111043004,0xc36442b4a4522e871399cd717abdd847ab11fe88,0xc36442b4a4522e871399cd717abdd847ab11fe88,0xec28cefd80cae9a2d22d7d245a1d450d5138181ce4cc23cd8d6c7ee5dadba8e4,16772174,2023-03-06 22:08:00
435,0x3416cf6c708da44db2624d63ea0aaef7113527c6,-1,0,13421314459114214,286706390489,384315131229,0xc36442b4a4522e871399cd717abdd847ab11fe88,0xc36442b4a4522e871399cd717abdd847ab11fe88,0xba080e2d90a184ad817e5c12d51d8f8c1189a53e6556ccb15eabfc2637e16ae4,16772158,2023-03-06 22:05:00
436,0x3416cf6c708da44db2624d63ea0aaef7113527c6,-2,0,99052391297919734,3801745359226,6102649255480,0xc36442b4a4522e871399cd717abdd847ab11fe88,0xc36442b4a4522e871399cd717abdd847ab11fe88,0x1c17d31928d163e9aa35cc8ef97ebe92ec4a8d4f136c823d214cea0c03749a94,16771697,2023-03-06 20:31:00
437,0x3416cf6c708da44db2624d63ea0aaef7113527c6,-1,0,414766976655990,20737830400,0,0xc36442b4a4522e871399cd717abdd847ab11fe88,0xc36442b4a4522e871399cd717abdd847ab11fe88,0x24c0ec856a045cf3d085d90429907abbf03c3eda8a1d237ac9778d29dee278d9,16771289,2023-03-06 19:08:00
438,0x3416cf6c708da44db2624d63ea0aaef7113527c6,-2,-1,13421421931246573,313070131621,357955695620,0xc36442b4a4522e871399cd717abdd847ab11fe88,0xc36442b4a4522e871399cd717abdd847ab11fe88,0x81ce76ee4353cce84c674803c916d7482fe4171e647dffc556e9a2a449aad806,16770886,2023-03-06 17:46:00
439,0x3416cf6c708da44db2624d63ea0aaef7113527c6,-3,0,693265396288,50833463,53147077,0xc36442b4a4522e871399cd717abdd847ab11fe88,0xc36442b4a4522e871399cd717abdd847ab11fe88,0x9b41690f1fcbb5959226c2c0e9528db1524001c08b35e49f2ffde1384b3829b1,16770869,2023-03-06 17:42:00
440,0x3416cf6c708da44db2624d63ea0aaef7113527c6,-2,-1,51848475244912927,1210000000000,1382248965978,0xc36442b4a4522e871399cd717abdd847ab11fe88,0xc36442b4a4522e871399cd717abdd847ab11fe88,0x17fa22e142a844b93a148a9081764985f018e88b012f684eb65d8b8067d6f891,16770855,2023-03-06 17:40:00
441,0x3416cf6c708da44db2624d63ea0aaef7113527c6,-2,-1,208549502535385754,4952623980954,5474160661918,0xc36442b4a4522e871399cd717abdd847ab11fe88,0xc36442b4a4522e871399cd717abdd847ab11fe88,0x873171e313729ef064914828a093a57dabdb75eeba2acd09cb5cff4a02cb9892,16770723,2023-03-06 17:13:00
442,0x3416cf6c708da44db2624d63ea0aaef7113527c6,-2,-1,104959919092600191,0,5247340027288,0xc36442b4a4522e871399cd717abdd847ab11fe88,0xc36442b4a4522e871399cd717abdd847ab11fe88,0xc3bc73eb0ae54214fc855c2827521f82fbb44ae9bddba0eb6ea5fbcf68540d7e,16770644,2023-03-06 16:57:00
443,0x3416cf6c708da44db2624d63ea0aaef7113527c6,-2,-1,86118336707886483,0,4305378654990,0xc36442b4a4522e871399cd717abdd847ab11fe88,0xc36442b4a4522e871399cd717abdd847ab11fe88,0xa3f59574d949b5a4cbd686e923427b2ddfdea86be698009e445547e2ba821be6,16769615,2023-03-06 13:29:00
444,0x3416cf6c708da44db2624d63ea0aaef7113527c6,-11,9,19544833673623,9538992777,9999958473,0xc36442b4a4522e871399cd717abdd847ab11fe88,0xc36442b4a4522e871399cd717abdd847ab11fe88,0x81a443d000de972ab91edff1365569aa58c7a333c4ca255dd71bc345ef26a13b,16769533,2023-03-06 13:13:00
445,0x3416cf6c708da44db2624d63ea0aaef7113527c6,-77,6,24142046113,8004755,91999990,0xc36442b4a4522e871399cd717abdd847ab11fe88,0xc36442b4a4522e871399cd717abdd847ab11fe88,0xc709d5072c9b8eb375856daffe93fd077148cffb9203eb5f17433c5ed0284671,16768160,2023-03-06 08:34:00
446,0x3416cf6c708da44db2624d63ea0aaef7113527c6,-3,-1,10009501237529,0,1000800000,0xc36442b4a4522e871399cd717abdd847ab11fe88,0xc36442b4a4522e871399cd717abdd847ab11fe88,0x652a3bcb71223c9244435fa4630178e0e3786dd8fe420833a48f0f1fe320d307,16768135,2023-03-06 08:29:00
447,0x3416cf6c708da44db2624d63ea0aaef7113527c6,-1,0,51267099602100510,1661700000000,901516602774,0xc36442b4a4522e871399cd717abdd847ab11fe88,0xc36442b4a4522e871399cd717abdd847ab11fe88,0x0e08960891da0ecaf9cc9b5e3efede5ae89b8a202d7cec932bbfd60fa9a11662,16764400,2023-03-05 19:54:00
448,0x3416cf6c708da44db2624d63ea0aaef7113527c6,-3,0,144900578163986,4726494674,17006029650,0xc36442b4a4522e871399cd717abdd847ab11fe88,0xc36442b4a4522e871399cd717abdd847ab11fe88,0x5d72ca66d9e78f20f6e9fd7e4ae540ef5a0d86529028b5b253911fc72628e622,16763182,2023-03-05 15:47:00
449,0x3416cf6c708da44db2624d63ea0aaef7113527c6,-1,0,6741915584740296,218447201992,118630374925,0xc36442b4a4522e871399cd717abdd847ab11fe88,0xc36442b4a4522e871399cd717abdd847ab11fe88,0x02a29b2da9e098ae6a916c4733f81b38f91da13ae2909ba9cc96e3a2945f8bf8,16762704,2023-03-05 14:10:00
450,0x3416cf6c708da44db2624d63ea0aaef7113527c6,-1,0,13062491007880744,422040109030,231049096490,0xc36442b4a4522e871399cd717abdd847ab11fe88,0xc36442b4a4522e871399cd717abdd847ab11fe88,0x6d25742eb9048f74d672987f2412f88059e05ec4d7d210e1377dcdee2779a051,16762641,2023-03-05 13:58:00
451,0x3416cf6c708da44db2624d63ea0aaef7113527c6,-4,0,4758379936847566,149464876087,802073073591,0xc36442b4a4522e871399cd717abdd847ab11fe88,0xc36442b4a4522e871399cd717abdd847ab11fe88,0xcf45de89258f6f2c7b045d6b571c38f134257b7c9ba7217b6b6cf17a9fa3419a,16762564,2023-03-05 13:42:00
452,0x3416cf6c708da44db2624d63ea0aaef7113527c6,-1,0,209161318563239161,5908637112983,4548811435069,0xc36442b4a4522e871399cd717abdd847ab11fe88,0xc36442b4a4522e871399cd717abdd847ab11fe88,0x6fb21553c1f4d00b98f6b9a28cdf1ed738c505095cd08ee274ea0215b975be6f,16762550,2023-03-05 13:39:00
453,0x3416cf6c708da44db2624d63ea0aaef7113527c6,-2,1,1362909078415793,44550585954,159867445905,0xc36442b4a4522e871399cd717abdd847ab11fe88,0xc36442b4a4522e871399cd717abdd847ab11fe88,0x235c9f5abd3c2dcc5ba5be4c14a9a61b8cef05ca58551cde9a41a1e986dab04f,16762352,2023-03-05 12:59:00
454,0x3416cf6c708da44db2624d63ea0aaef7113527c6,-4,2,323730642839527,26677297147,70429048198,0xc36442b4a4522e871399cd717abdd847ab11fe88,0xc36442b4a4522e871399cd717abdd847ab11fe88,0x0b46b952ee5d47caa97aa86d3eeb2d8991568eeba72b49b9fdf88836933766d5,16762251,2023-03-05 12:39:00
455,0x3416cf6c708da44db2624d63ea0aaef7113527c6,-2,3,6383580245648355,843830093626,751883481369,0xc36442b4a4522e871399cd717abdd847ab11fe88,0xc36442b4a4522e871399cd717abdd847ab11fe88,0xbc7cb4a00624ede2920683952b2646f42a54d6a8ef8887215b4ed34ab0ec2eec,16762245,2023-03-05 12:37:00
456,0x3416cf6c708da44db2624d63ea0aaef7113527c6,-887272,887272,6002454731,6002347509,6002561956,0xc36442b4a4522e871399cd717abdd847ab11fe88,0xc36442b4a4522e871399cd717abdd847ab11fe88,0xc8e8f2694a69e97bee1d8d74d9604fac01a4a728d0cbdabe2c2dea7f72af6d2b,16762147,2023-03-05 12:18:00
457,0x3416cf6c708da44db2624d63ea0aaef7113527c6,-11,9,634026158587,273834616,360000000,0xc36442b4a4522e871399cd717abdd847ab11fe88,0xc36442b4a4522e871399cd717abdd847ab11fe88,0xa87de521c29cd7a24fac15e57382a10566c82436a7c3dd2d9092e94d528d2e53,16761900,2023-03-05 11:28:00
458,0x3416cf6c708da44db2624d63ea0aaef7113527c6,0,1,51920404834483167,1557899999710,1037946306000,0xc36442b4a4522e871399cd717abdd847ab11fe88,0xc36442b4a4522e871399cd717abdd847ab11fe88,0xae4fc31b0ebd16b016156737d9da0691d05ef8c7f1b647ff8ef91a4ebf7885ca,16760552,2023-03-05 06:54:00
459,0x3416cf6c708da44db2624d63ea0aaef7113527c6,-10,-4,150881717098,0,45246414,0x989442d5ccb27e7931095b0f3165c75a6def9bc3,0x989442d5ccb27e7931095b0f3165c75a6def9bc3,0x9c2e0a4bfe32201e8713eef3c835a2f8f5f846a53fe1befd6ac8f15032dbb0a1,16760394,2023-03-05 06:22:00
460,0x3416cf6c708da44db2624d63ea0aaef7113527c6,0,1,6745285237511141,172110858664,165132153022,0xc36442b4a4522e871399cd717abdd847ab11fe88,0xc36442b4a4522e871399cd717abdd847ab11fe88,0x99068a2f2e0274606bb78ed0eb467fc90ff92dbd63e6f1ed526916e7ab40b31a,16760204,2023-03-05 05:43:00
461,0x3416cf6c708da44db2624d63ea0aaef7113527c6,0,4,4995474669260641,876653256980,122294826453,0xc36442b4a4522e871399cd717abdd847ab11fe88,0xc36442b4a4522e871399cd717abdd847ab11fe88,0xca75e024e0de3e48016ca1ea8adc6c7085583c625fcbf697ecd4b98e4034812f,16760199,2023-03-05 05:42:00
462,0x3416cf6c708da44db2624d63ea0aaef7113527c6,0,1,13416645773415051,363139914757,307649120042,0xc36442b4a4522e871399cd717abdd847ab11fe88,0xc36442b4a4522e871399cd717abdd847ab11fe88,0x7bb2dc94746b567a9ad7c8adec472c0bbe5393476a0de146527d13a1b6ec77f1,16760095,2023-03-05 05:21:00
463,0x3416cf6c708da44db2624d63ea0aaef7113527c6,0,1,209187998750819466,5659921877425,4798803753232,0xc36442b4a4522e871399cd717abdd847ab11fe88,0xc36442b4a4522e871399cd717abdd847ab11fe88,0x3296250cb5a20485fe781a1bae1fbdeaa3555e061f260f333d3563e3f6f86fed,16759999,2023-03-05 05:02:00
464,0x3416cf6c708da44db2624d63ea0aaef7113527c6,-11,9,43918277043,20000000,23904997,0xc36442b4a4522e871399cd717abdd847ab11fe88,0xc36442b4a4522e871399cd717abdd847ab11fe88,0x0c950383c9f38200a153cb8546c9b8f65d0a8973ed17e64f84d1e6c6ffb065ab,16759533,2023-03-05 03:28:00
465,0x3416cf6c708da44db2624d63ea0aaef7113527c6,-7,7,24669479172833,8765693082,8499058329,0xc36442b4a4522e871399cd717abdd847ab11fe88,0xc36442b4a4522e871399cd717abdd847ab11fe88,0x893300e8efc3caf865797c72de7f246e7b0ab98ad31ad8aa7972a40e7d6511ad,16759057,2023-03-05 01:52:00
466,0x3416cf6c708da44db2624d63ea0aaef7113527c6,-4,3,64490744433322,9978833774,12589784709,0xc36442b4a4522e871399cd717abdd847ab11fe88,0xc36442b4a4522e871399cd717abdd847ab11fe88,0xf3ec5afe7a8be7954a1f8a2ef49d27be946048bbc7c89177d21560b23f95fe17,16756767,2023-03-04 18:10:00
467,0x3416cf6c708da44db2624d63ea0aaef7113527c6,-11,9,1095167554956,500000000,594836394,0xc36442b4a4522e871399cd717abdd847ab11fe88,0xc36442b4a4522e871399cd717abdd847ab11fe88,0xcf7618f5f411ef1cd0393de472dfe927fdb6d5903ce6d34044a653527edc17aa,16755273,2023-03-04 13:08:00
468,0x3416cf6c708da44db2624d63ea0aaef7113527c6,-2,1,974297885959744,55995800000,90135542041,0xc36442b4a4522e871399cd717abdd847ab11fe88,0xc36442b4a4522e871399cd717abdd847ab11fe88,0xcee8a95006ce2728ca73a8e5eed249efdce0486887e2419d878f7f1bf30a2b76,16755132,2023-03-04 12:39:00
469,0x3416cf6c708da44db2624d63ea0aaef7113527c6,-11,9,183765057905,83709488,100000000,0xc36442b4a4522e871399cd717abdd847ab11fe88,0xc36442b4a4522e871399cd717abdd847ab11fe88,0xde289874e40d792ba30f769827225138dc1a4031219262502c1933d7b4cde654,16754369,2023-03-04 10:04:00
470,0x3416cf6c708da44db2624d63ea0aaef7113527c6,-2,1,3981850267120400,224097384128,373125567935,0xc36442b4a4522e871399cd717abdd847ab11fe88,0xc36442b4a4522e871399cd717abdd847ab11fe88,0xcada658bbbe138b28c43fbb7a188ef92a442fec7257efdb1abb260e5462e5cde,16753044,2023-03-04 05:35:00
471,0x3416cf6c708da44db2624d63ea0aaef7113527c6,-3,1,120293552516134,6764183439,17291825436,0xc36442b4a4522e871399cd717abdd847ab11fe88,0xc36442b4a4522e871399cd717abdd847ab11fe88,0xefec2b593444554fdb6438a38982cd3b13232c02afa9e146a67cabdb4babcba4,16752829,2023-03-04 04:51:00
472,0x3416cf6c708da44db2624d63ea0aaef7113527c6,-11,9,142765425755,65000448,77721806,0xc36442b4a4522e871399cd717abdd847ab11fe88,0xc36442b4a4522e871399cd717abdd847ab11fe88,0x4d9470ff559e1f9f9781f8b29b9a18674f2ffc5f0547d00b4babe7974cec3b87,16752417,2023-03-04 03:28:00
473,0x3416cf6c708da44db2624d63ea0aaef7113527c6,-11,9,288982818955,131423356,157472074,0xc36442b4a4522e871399cd717abdd847ab11fe88,0xc36442b4a4522e871399cd717abdd847ab11fe88,0xabc1343daed3d0306493e4d24dcebdf284c7b63819bb71740c2d4401e7cf8036,16752057,2023-03-04 02:15:00
474,0x3416cf6c708da44db2624d63ea0aaef7113527c6,-4,3,16568923654852,2899853853,2898472180,0xc36442b4a4522e871399cd717abdd847ab11fe88,0xc36442b4a4522e871399cd717abdd847ab11fe88,0x0ea734851d4e4e25d72ba94d01f82d2d322517e168069c1a2cf3661f9cbd38b5,16751412,2023-03-04 00:05:00
475,0x3416cf6c708da44db2624d63ea0aaef7113527c6,-2,0,17970169712804,650000000,1146860798,0xc36442b4a4522e871399cd717abdd847ab11fe88,0xc36442b4a4522e871399cd717abdd847ab11fe88,0x7a3f17bdfa63f5f6ce659169ff3c304fa36d8c8770a92d93b8ccd2cae14b497f,16751013,2023-03-03 22:44:00
476,0x3416cf6c708da44db2624d63ea0aaef7113527c6,-1,0,209218041560827179,7567637321423,2892753973864,0xc36442b4a4522e871399cd717abdd847ab11fe88,0xc36442b4a4522e871399cd717abdd847ab11fe88,0xd70f2bca1f57b32f2ff6e3e5e3be5c0b4debe718d4db8a83ff6c1b833dfe1f45,16751014,2023-03-03 22:44:00
477,0x3416cf6c708da44db2624d63ea0aaef7113527c6,-2,0,12868625714878714,466687631625,820063190538,0xc36442b4a4522e871399cd717abdd847ab11fe88,0xc36442b4a4522e871399cd717abdd847ab11fe88,0xe47d66e554c7d44557883315594731b8a34da477b81bbf8c351d9386e3d9152d,16750968,2023-03-03 22:35:00
478,0x3416cf6c708da44db2624d63ea0aaef7113527c6,-1,0,6735077816424936,259321208612,77417412052,0xc36442b4a4522e871399cd717abdd847ab11fe88,0xc36442b4a4522e871399cd717abdd847ab11fe88,0x604c06bbf390b98719357c9900005a8c739706674e0a3390e6a059e02f206d9a,16750737,2023-03-03 21:47:00
479,0x3416cf6c708da44db2624d63ea0aaef7113527c6,-3,1,2725630729812182,244185971831,300883126700,0xc36442b4a4522e871399cd717abdd847ab11fe88,0xc36442b4a4522e871399cd717abdd847ab11fe88,0x4badb20ee9e039d5d9170c883014054f26612d1990bc378de1a0ef9970c802e3,16750733,2023-03-03 21:46:00
480,0x3416cf6c708da44db2624d63ea0aaef7113527c6,-1,0,50919330860983145,2060458290847,485400694000,0xc36442b4a4522e871399cd717abdd847ab11fe88,0xc36442b4a4522e871399cd717abdd847ab11fe88,0xd90bbfeaeda258f787695233fd81863556b72923e05f9dd00ef88efb29d1dedb,16750390,2023-03-03 20:36:00
481,0x3416cf6c708da44db2624d63ea0aaef7113527c6,-1,0,9072650318626894,361530460585,92082441574,0xc36442b4a4522e871399cd717abdd847ab11fe88,0xc36442b4a4522e871399cd717abdd847ab11fe88,0x82afc44da2e840f7328f53fb5e8785d4b10874417609b3f555cb62be8e0f7520,16750298,2023-03-03 20:18:00
482,0x3416cf6c708da44db2624d63ea0aaef7113527c6,-11,9,430773390965,215000000,215644157,0xc36442b4a4522e871399cd717abdd847ab11fe88,0xc36442b4a4522e871399cd717abdd847ab11fe88,0x08cf8cf3f97dbbeb146d15699912a3304200e909229c5eb6cc36039053d25e68,16750190,2023-03-03 19:55:00
483,0x3416cf6c708da44db2624d63ea0aaef7113527c6,-2,0,104617836028864769,5131552387686,5329436834078,0xc36442b4a4522e871399cd717abdd847ab11fe88,0xc36442b4a4522e871399cd717abdd847ab11fe88,0xb7e1bcfa90d1efb861359389b17dda9f36a7f6605349df5de2ab263ea9272671,16750138,2023-03-03 19:45:00
484,0x3416cf6c708da44db2624d63ea0aaef7113527c6,-2,-1,226891304040099798,7393505146473,3950622299034,0xc36442b4a4522e871399cd717abdd847ab11fe88,0xc36442b4a4522e871399cd717abdd847ab11fe88,0x485236173420a0aaeb504b76a095663627fd66ee5fb80a82c88a37b459181174,16749728,2023-03-03 18:21:00
