,address,tick_lower,tick_upper,amount,amount0,amount1,owner,transaction_hash,block_number,timestamp
160,0x3416cf6c708da44db2624d63ea0aaef7113527c6,-61,99,719615555487,4526227340,1219579238,0xc36442b4a4522e871399cd717abdd847ab11fe88,0x7ec61ce8b601ddf8264a5f4431ea3ad7b781f42cc06c9e8d47510034a2c2f286,16835016,2023-03-15 18:16:00
161,0x3416cf6c708da44db2624d63ea0aaef7113527c6,-51,39,7976653922299,27927789648,7943507644,0xc36442b4a4522e871399cd717abdd847ab11fe88,0x56bcd75c48408de68ab2e919a0e5a59c12ea7e6974ca9610fdd8968957c5764f,16834474,2023-03-15 16:26:00
162,0x3416cf6c708da44db2624d63ea0aaef7113527c6,-44,-36,4870255061773413,0,1944112717620,0xc36442b4a4522e871399cd717abdd847ab11fe88,0xf42ee44a4788106f0ab364382210465514217ee27b14967adb7c798551e3d8f9,16834365,2023-03-15 16:04:00
163,0x3416cf6c708da44db2624d63ea0aaef7113527c6,-73,-30,201186419215069,0,431416983952,0xc36442b4a4522e871399cd717abdd847ab11fe88,0x23d66f5d10f94c87527e7e2b3736eb5ee3823c7f630998f3c5ab712c2c98132d,16834332,2023-03-15 15:58:00
164,0x3416cf6c708da44db2624d63ea0aaef7113527c6,-59,-40,87818153468559,0,83216871325,0xc36442b4a4522e871399cd717abdd847ab11fe88,0x3e258ad015e5161b8513fcc953204c27b2bd2f1a46ee487456fa072c04f09a5d,16834334,2023-03-15 15:58:00
165,0x3416cf6c708da44db2624d63ea0aaef7113527c6,-76,-49,549594688739798,0,739601038537,0xc36442b4a4522e871399cd717abdd847ab11fe88,0xee4255df45fff6d76e79d82d973d10294c875fe5f0971bc5bc229a9a08197c0e,16834273,2023-03-15 15:46:00
166,0x3416cf6c708da44db2624d63ea0aaef7113527c6,-40,-30,7986412152395738,3294283049262,702961854633,0xc36442b4a4522e871399cd717abdd847ab11fe88,0xc50b127de07c1a2a4c7cdcfd1a93392687f26b19d3872ebb4e028910c07d874e,16833915,2023-03-15 14:34:00
167,0x3416cf6c708da44db2624d63ea0aaef7113527c6,-101,50,2942472512930,13689094566,8492463881,0xc36442b4a4522e871399cd717abdd847ab11fe88,0xca57b256fd38affc3d33a3ebc75dd787ffdf9690508cffa7c999dc5fb6ea5ff1,16833798,2023-03-15 14:10:00
168,0x3416cf6c708da44db2624d63ea0aaef7113527c6,-101,50,0,0,0,0xc36442b4a4522e871399cd717abdd847ab11fe88,0xca57b256fd38affc3d33a3ebc75dd787ffdf9690508cffa7c999dc5fb6ea5ff1,16833798,2023-03-15 14:10:00
169,0x3416cf6c708da44db2624d63ea0aaef7113527c6,-60,-47,4343282644074782,52555426294,2763143207299,0xc36442b4a4522e871399cd717abdd847ab11fe88,0x70a76f5daa95f76935af102ee78b781d928a72b7b98da08efcea0245b805edc6,16833703,2023-03-15 13:51:00
170,0x3416cf6c708da44db2624d63ea0aaef7113527c6,-52,-32,1152420400488852,1154785214761,0,0xc36442b4a4522e871399cd717abdd847ab11fe88,0xe1c48944e6cc3b9e04e30f0e5e05f25f8735ae644dc059da660d60afd2fd627c,16833383,2023-03-15 12:46:00
171,0x3416cf6c708da44db2624d63ea0aaef7113527c6,-70,-49,181624781002,0,190130043,0xc36442b4a4522e871399cd717abdd847ab11fe88,0xea46179b4bca4616b6fdf88a6a4725f57c638c7405b42857320df31540193f7c,16832835,2023-03-15 10:55:00
172,0x3416cf6c708da44db2624d63ea0aaef7113527c6,-66,-52,2437485057575855,212662809586,1489587301455,0xc36442b4a4522e871399cd717abdd847ab11fe88,0xb023ba094e7d6270775e95e17acf8914b581474b98ab93410d1a878771b4af2f,16832603,2023-03-15 10:07:00
173,0x3416cf6c708da44db2624d63ea0aaef7113527c6,-4,0,45306907577881,9061834584,0,0xc36442b4a4522e871399cd717abdd847ab11fe88,0x7b3ec9a43f8157518e244411c45563c4b7912359ef9a5b894f82a8225743088f,16832578,2023-03-15 10:02:00
174,0x3416cf6c708da44db2624d63ea0aaef7113527c6,-52,-32,252970331814625,253489437386,0,0xc36442b4a4522e871399cd717abdd847ab11fe88,0xec7072e661557149b11558648662256047427fe7be3fa7c8d9379fd0fc3487a0,16832254,2023-03-15 08:56:00
175,0x3416cf6c708da44db2624d63ea0aaef7113527c6,-52,-32,0,0,0,0xc36442b4a4522e871399cd717abdd847ab11fe88,0xec7072e661557149b11558648662256047427fe7be3fa7c8d9379fd0fc3487a0,16832254,2023-03-15 08:56:00
176,0x3416cf6c708da44db2624d63ea0aaef7113527c6,-71,-54,519518336464930,79513980011,361117128986,0xc36442b4a4522e871399cd717abdd847ab11fe88,0x1f5fc54cf225929f497416960e4ca7abff8bd3ae70ec2bce27c4519bf2f763cd,16832205,2023-03-15 08:46:00
177,0x3416cf6c708da44db2624d63ea0aaef7113527c6,-52,-32,519802051673888,520868706958,0,0xc36442b4a4522e871399cd717abdd847ab11fe88,0xd4ece8b17dc4363df5696192a3b47e8032ae36b93eeeea41fae6382bfbf0397e,16831859,2023-03-15 07:36:00
178,0x3416cf6c708da44db2624d63ea0aaef7113527c6,-52,-32,0,0,0,0xc36442b4a4522e871399cd717abdd847ab11fe88,0xd4ece8b17dc4363df5696192a3b47e8032ae36b93eeeea41fae6382bfbf0397e,16831859,2023-03-15 07:36:00
179,0x3416cf6c708da44db2624d63ea0aaef7113527c6,-70,-60,1030711171042010,0,513657804999,0xc36442b4a4522e871399cd717abdd847ab11fe88,0x68dcb0a38081b824d8d8c264a9367680b4817501ef490e8c5279ba4d464adf04,16831849,2023-03-15 07:34:00
180,0x3416cf6c708da44db2624d63ea0aaef7113527c6,-39,-25,494979285228432,347022948662,0,0xc36442b4a4522e871399cd717abdd847ab11fe88,0xbebea3fffb1785ad6520e1368681f61cdf6a1307f4fc8513e5fc9c907810a2da,16831567,2023-03-15 06:36:00
181,0x3416cf6c708da44db2624d63ea0aaef7113527c6,-66,-8,51107054660382,133826404498,14558897473,0xc36442b4a4522e871399cd717abdd847ab11fe88,0x1fe64fe2c2f1353f998de54a81927b8322e7e0a32f4a23e6710b7b2613649cfb,16831565,2023-03-15 06:36:00
182,0x3416cf6c708da44db2624d63ea0aaef7113527c6,-41,-31,1029252275993198,515527482268,0,0xc36442b4a4522e871399cd717abdd847ab11fe88,0x9d9e69ba84684b1dd7d97bac5f1078fd260f754905509c3a2b28ca169b3e8397,16831449,2023-03-15 06:13:00
183,0x3416cf6c708da44db2624d63ea0aaef7113527c6,-41,-31,441108118282798,220940349543,0,0xc36442b4a4522e871399cd717abdd847ab11fe88,0xa21e620a553bde4fd2424d441629283fbbe7b491aea6828a5bda039db0cffcb1,16831374,2023-03-15 05:57:00
184,0x3416cf6c708da44db2624d63ea0aaef7113527c6,-41,-31,0,0,0,0xc36442b4a4522e871399cd717abdd847ab11fe88,0xa21e620a553bde4fd2424d441629283fbbe7b491aea6828a5bda039db0cffcb1,16831374,2023-03-15 05:57:00
185,0x3416cf6c708da44db2624d63ea0aaef7113527c6,-11,9,8286409283796,8286409625,0,0xc36442b4a4522e871399cd717abdd847ab11fe88,0xe92e21ee5c2964d257f931208fdb3847f9c0886fa0efa958d65baf7a26c60d3c,16831036,2023-03-15 04:49:00
186,0x3416cf6c708da44db2624d63ea0aaef7113527c6,-11,9,0,0,0,0xc36442b4a4522e871399cd717abdd847ab11fe88,0xd65d6f7b1d3c18611a33287c696b9309076b7d0eb86c6fdd3226b5c4814e8070,16831034,2023-03-15 04:48:00
187,0x3416cf6c708da44db2624d63ea0aaef7113527c6,-52,-42,8020099618089747,2831897395755,1181402101489,0xc36442b4a4522e871399cd717abdd847ab11fe88,0x962a72bd2a9e3bc77c6e26e98d8b56099cbef4d8df9d64a8b83177a90e760547,16830590,2023-03-15 03:18:00
188,0x3416cf6c708da44db2624d63ea0aaef7113527c6,-10,6,2234980565746,1788073896,0,0xc36442b4a4522e871399cd717abdd847ab11fe88,0x4a0e57aa4b6952e1836dd3125b73120a3041b3ac04cccf613acf9917769793f1,16829751,2023-03-15 00:28:00
189,0x3416cf6c708da44db2624d63ea0aaef7113527c6,-10,6,0,0,0,0xc36442b4a4522e871399cd717abdd847ab11fe88,0xb9286803b2d9abd2dcdc4ba7da875418ce5e23fa50c2e5151b6e81bead276f5b,16829749,2023-03-15 00:28:00
190,0x3416cf6c708da44db2624d63ea0aaef7113527c6,-3,1,735638651453907,147127730474,0,0xc36442b4a4522e871399cd717abdd847ab11fe88,0x1257540650b2d38f10ba3004262958b951e6e374ecf818c216d7a327ed0ed208,16829406,2023-03-14 23:18:00
191,0x3416cf6c708da44db2624d63ea0aaef7113527c6,-125,-48,37074114914882,0,142112358117,0xc36442b4a4522e871399cd717abdd847ab11fe88,0x28591907120464f3a7d9f222f7baedcd51e72019bbe30d65b830ee7c505b460d,16829045,2023-03-14 22:05:00
192,0x3416cf6c708da44db2624d63ea0aaef7113527c6,-41,0,246168232479767,505137208888,0,0xc36442b4a4522e871399cd717abdd847ab11fe88,0x916151aeea8bd7ad27cea9074b5ccc20c67a1dc0717e7faefeea2bc82f5ef620,16828684,2023-03-14 20:52:00
193,0x3416cf6c708da44db2624d63ea0aaef7113527c6,-47,-31,2668202046746182,2138621012810,0,0xc36442b4a4522e871399cd717abdd847ab11fe88,0x10ea78bdd45e9e1a185ee66eda8e5be9b528b7b3922b26f34528fde46b46921c,16828604,2023-03-14 20:35:00
194,0x3416cf6c708da44db2624d63ea0aaef7113527c6,-45,-34,18547690515589,5557807625,4643306668,0xc36442b4a4522e871399cd717abdd847ab11fe88,0x7c06ba32e1564c7299f756d8ce7fe189b1046989db72c4aec9eb72d593329cdf,16828369,2023-03-14 19:48:00
195,0x3416cf6c708da44db2624d63ea0aaef7113527c6,-39,-27,17011132799453,10223022769,0,0xc36442b4a4522e871399cd717abdd847ab11fe88,0xa90e70117ceae4e2793a667340d4d0cd13cadea4b8732c337db467dc226d9075,16828341,2023-03-14 19:42:00
196,0x3416cf6c708da44db2624d63ea0aaef7113527c6,-39,-27,3145239152446583,1060001853905,827150084724,0xc36442b4a4522e871399cd717abdd847ab11fe88,0x5979f32394a82e91d66e2057e5235c651ad13b7b05a7f647b25b2fcdc00ebf6c,16828072,2023-03-14 18:48:00
197,0x3416cf6c708da44db2624d63ea0aaef7113527c6,-39,-27,0,0,0,0xc36442b4a4522e871399cd717abdd847ab11fe88,0x5979f32394a82e91d66e2057e5235c651ad13b7b05a7f647b25b2fcdc00ebf6c,16828072,2023-03-14 18:48:00
198,0x3416cf6c708da44db2624d63ea0aaef7113527c6,-47,-36,3455616249260893,0,1896554698345,0xc36442b4a4522e871399cd717abdd847ab11fe88,0x2719111f493863553510b65090971b2954534e735878daa55f294d161f619eaf,16827947,2023-03-14 18:23:00
199,0x3416cf6c708da44db2624d63ea0aaef7113527c6,-49,-39,330420970719223,0,164839199834,0xc36442b4a4522e871399cd717abdd847ab11fe88,0x8602360aee95df2ca2ce81aab2f600810b2e82bc5729402597e5cd5442d5a89c,16827745,2023-03-14 17:41:00
200,0x3416cf6c708da44db2624d63ea0aaef7113527c6,-63,-48,132970509647547,0,99446564874,0xc36442b4a4522e871399cd717abdd847ab11fe88,0xe5353ee58dd71694d141697ca3a84b8821c24ccc4e0e4e7f98b8692b849e4c95,16827719,2023-03-14 17:36:00
201,0x3416cf6c708da44db2624d63ea0aaef7113527c6,-57,-38,1703773715862458,0,1614664972476,0xc36442b4a4522e871399cd717abdd847ab11fe88,0xbc3a87d5e09a52439d1ce6c717846c4e862c610327148c06b8ae13c99fb9aaef,16827711,2023-03-14 17:35:00
202,0x3416cf6c708da44db2624d63ea0aaef7113527c6,-50,-37,2166826594766906,0,1405307177855,0xc36442b4a4522e871399cd717abdd847ab11fe88,0x5cbb05bb2bb8437fca1e96bf26186a67997f5c7bb8e7a20ce413e96390f3a2b1,16827709,2023-03-14 17:34:00
203,0x3416cf6c708da44db2624d63ea0aaef7113527c6,-61,-49,3208277005409171,0,1919584133421,0xc36442b4a4522e871399cd717abdd847ab11fe88,0xe9284cfa84431b9f70e230ddde220a20e357c0d7f9b9d9d2227508be5fe16c8d,16827653,2023-03-14 17:23:00
204,0x3416cf6c708da44db2624d63ea0aaef7113527c6,-82,-65,161992401477096,0,137181616541,0xc36442b4a4522e871399cd717abdd847ab11fe88,0xaa9abbbd744b2b84a0bb883127437591dacd9622307b23251624295fcb0ceafa,16827640,2023-03-14 17:20:00
205,0x3416cf6c708da44db2624d63ea0aaef7113527c6,-4,18,465817665341,512194548,0,0xc36442b4a4522e871399cd717abdd847ab11fe88,0x17d46649e0ce4543e82fede37d62c185abc4c7c67f4ef827f862918605b7bf2a,16827143,2023-03-14 15:40:00
206,0x3416cf6c708da44db2624d63ea0aaef7113527c6,-5,5,51867860974103,25932634147,0,0xc36442b4a4522e871399cd717abdd847ab11fe88,0xc03eb27a3c3f9e449408f0e8f7463d42215b56daa328ba9c44b0a2be296373d3,16827073,2023-03-14 15:26:00
207,0x3416cf6c708da44db2624d63ea0aaef7113527c6,-5,5,478774245898527,239375156884,0,0xc36442b4a4522e871399cd717abdd847ab11fe88,0xe433afb248b104473e8ce3721a22c5bd9de7dd3137bed75440a04637bfd35723,16827060,2023-03-14 15:23:00
208,0x3416cf6c708da44db2624d63ea0aaef7113527c6,-49,-48,71953663040372136,108502925942,3480807115798,0xc36442b4a4522e871399cd717abdd847ab11fe88,0xe411c7598af8b8f29cc85b510c9337352e6707c44e41c3b3d637fc5b888bd1f1,16827040,2023-03-14 15:19:00
209,0x3416cf6c708da44db2624d63ea0aaef7113527c6,-49,-40,5591921306885927,2521843383376,0,0xc36442b4a4522e871399cd717abdd847ab11fe88,0x6932899dbef740b76927102a627615731ecad75f8d06e310cef1f1cc01383d2b,16827023,2023-03-14 15:16:00
210,0x3416cf6c708da44db2624d63ea0aaef7113527c6,-80,-50,1201259112531,0,1795952700,0xc36442b4a4522e871399cd717abdd847ab11fe88,0x17729b4bc14bc26bd7d40019ec8e6a49bcabc853746a2b4d793fc31923ec80ba,16827010,2023-03-14 15:13:00
211,0x3416cf6c708da44db2624d63ea0aaef7113527c6,-5,5,237235094803268,118611618155,0,0xc36442b4a4522e871399cd717abdd847ab11fe88,0x2ad8cbfe558467e36d34529af4718157492db5428f8588349ea2fd3243d28495,16826992,2023-03-14 15:10:00
212,0x3416cf6c708da44db2624d63ea0aaef7113527c6,-5,5,2544396900336634,1272134857736,0,0xc36442b4a4522e871399cd717abdd847ab11fe88,0x77c3c3a5795f2ce9c037566145578996302b5a3563b629214c417366ac7e2fda,16826932,2023-03-14 14:58:00
213,0x3416cf6c708da44db2624d63ea0aaef7113527c6,-65,-62,9235204262845519,0,1380820528880,0xc36442b4a4522e871399cd717abdd847ab11fe88,0x832401cab485015185c6d6777af9da3168751f25bcbeefa4e318f6ff4354107f,16826902,2023-03-14 14:52:00
214,0x3416cf6c708da44db2624d63ea0aaef7113527c6,-5,5,877328323772655,438642234709,0,0xc36442b4a4522e871399cd717abdd847ab11fe88,0x938ac46f9a5f479ee523996a2d355e30cbee293c8bee585c1bc31441edbf6171,16826781,2023-03-14 14:27:00
215,0x3416cf6c708da44db2624d63ea0aaef7113527c6,-70,-59,3549005099933291,0,1945570958341,0xc36442b4a4522e871399cd717abdd847ab11fe88,0xafac9b1d39624856e886b6cc1f39f75163d92cdfa715b1bf3cdeb5eea6d9c84e,16826738,2023-03-14 14:18:00
216,0x3416cf6c708da44db2624d63ea0aaef7113527c6,-5,5,801672306311004,400816116858,0,0xc36442b4a4522e871399cd717abdd847ab11fe88,0xa3a5f294f054033cebe150b41da3acdd9fec66947fff647e0a50b9507d7d9025,16826645,2023-03-14 14:00:00
217,0x3416cf6c708da44db2624d63ea0aaef7113527c6,-583,70,30166902260,203287861,769052506,0xc36442b4a4522e871399cd717abdd847ab11fe88,0x7a46d527a3cbbf40be691726e15019386c22f32e24ee84b6a757fe73554bf310,16826519,2023-03-14 13:34:00
218,0x3416cf6c708da44db2624d63ea0aaef7113527c6,-60,-48,3286638315637876,1977215441418,0,0xc36442b4a4522e871399cd717abdd847ab11fe88,0x6a1474401f8ad9b6f9e147d2ecfeb044ea9e0abe919e40bcbecb3f6f110e731f,16826517,2023-03-14 13:34:00
219,0x3416cf6c708da44db2624d63ea0aaef7113527c6,-5,5,1116120501779862,558032355549,0,0xc36442b4a4522e871399cd717abdd847ab11fe88,0xaf7026b07ced5d148736f1a8e7a1deec09dcf4950aca07da3268812cff075dea,16826432,2023-03-14 13:17:00
220,0x3416cf6c708da44db2624d63ea0aaef7113527c6,-7,3,43229691924245,21615926893,0,0xc36442b4a4522e871399cd717abdd847ab11fe88,0x270f5038743bc0148612fb363a305bfa0c14f8ea4a0730dc55ae52efd9f4d8bd,16826347,2023-03-14 13:00:00
221,0x3416cf6c708da44db2624d63ea0aaef7113527c6,-69,-58,3587843426268008,0,1966960539117,0xc36442b4a4522e871399cd717abdd847ab11fe88,0x6db264267e44d7684dc2d1b7d25c698b92c02750ba5adca1282f2447a98d85e6,16826025,2023-03-14 11:55:00
222,0x3416cf6c708da44db2624d63ea0aaef7113527c6,-3,-1,0,0,0,0xc36442b4a4522e871399cd717abdd847ab11fe88,0x88259455a75e9e8ea7bf123226361a00792db8395c428e5952e51162908649cf,16825572,2023-03-14 10:24:00
223,0x3416cf6c708da44db2624d63ea0aaef7113527c6,-66,-65,14530024224691579,0,724089726367,0xc36442b4a4522e871399cd717abdd847ab11fe88,0x8c6581dee5b907ac8ea46ec25fff08e74f33c189eb5d3c77e1893c9f3597de68,16825108,2023-03-14 08:50:00
224,0x3416cf6c708da44db2624d63ea0aaef7113527c6,-66,-64,16373190499194799,913816278282,723988763593,0xc36442b4a4522e871399cd717abdd847ab11fe88,0x72b81bc9f48bac677ff8a6457081beffa30a62a8d2989b1166a2230ab64d197f,16825069,2023-03-14 08:42:00
225,0x3416cf6c708da44db2624d63ea0aaef7113527c6,-64,-63,44805070420230550,604932902476,1631914796549,0xc36442b4a4522e871399cd717abdd847ab11fe88,0x08286a3bfaf6c75c2b47c48cafdb29bd7fe81baebe4a4aacaf36a06c9c8705b3,16824979,2023-03-14 08:24:00
226,0x3416cf6c708da44db2624d63ea0aaef7113527c6,-63,-51,3290634816846696,1979916655103,0,0xc36442b4a4522e871399cd717abdd847ab11fe88,0xcfd4aa61c317be97a8916806b7d8847c6f893791fa7226c96bf24dd17312fb38,16824980,2023-03-14 08:24:00
227,0x3416cf6c708da44db2624d63ea0aaef7113527c6,-65,-62,19786140584190193,730098330546,2232806178755,0xc36442b4a4522e871399cd717abdd847ab11fe88,0xf0e66300f398d9b235041c40e7be6497b38017f4e2bf47b5c1c929114ee65595,16824884,2023-03-14 08:05:00
228,0x3416cf6c708da44db2624d63ea0aaef7113527c6,-62,-61,90305819386748217,1552306249172,2958363377462,0xc36442b4a4522e871399cd717abdd847ab11fe88,0xe9bb81f16cb4fb0d100c089a3d48a09aa54506ee93030399f5b677dbfa9459e2,16824810,2023-03-14 07:49:00
229,0x3416cf6c708da44db2624d63ea0aaef7113527c6,-60,-59,117647679531881582,1371507643260,4501193409902,0xc36442b4a4522e871399cd717abdd847ab11fe88,0xa83d008916c3a56e8e6f423a74e6dcf605f322f891421700bd20b40b4f4eed1a,16824751,2023-03-14 07:37:00
230,0x3416cf6c708da44db2624d63ea0aaef7113527c6,-54,-50,357041562944492,71590627112,0,0xc36442b4a4522e871399cd717abdd847ab11fe88,0xc0325dcb62108975f3b5e998a3fc2e29df712b1703bae2950942ca073ac834e5,16824728,2023-03-14 07:33:00
231,0x3416cf6c708da44db2624d63ea0aaef7113527c6,-12,8,212152807441113,212163423567,0,0xc36442b4a4522e871399cd717abdd847ab11fe88,0xdec1b3788240949049bd257ad340181f71babfabf8102ffb1a46c3efe5ab5139,16824587,2023-03-14 07:05:00
232,0x3416cf6c708da44db2624d63ea0aaef7113527c6,-59,-58,133984140876244789,819435337111,5864615874416,0xc36442b4a4522e871399cd717abdd847ab11fe88,0x8bacbd58fd8dc486fabcadc427b99096b271cfabaed05db6ebb29cb3d50b26c3,16824547,2023-03-14 06:56:00
233,0x3416cf6c708da44db2624d63ea0aaef7113527c6,-56,-55,159725237918619744,1291532144759,6679295453656,0xc36442b4a4522e871399cd717abdd847ab11fe88,0x6e028124c14a98f4755c492bddcf19b46c6304701413c65db62ddf4592520f9d,16824455,2023-03-14 06:38:00
234,0x3416cf6c708da44db2624d63ea0aaef7113527c6,-59,-58,159747788879681997,0,7963663454083,0xc36442b4a4522e871399cd717abdd847ab11fe88,0x607ab9b72a55ee88ce2d6914d10190a47f8036eadb267c772c99a1965fae696e,16824309,2023-03-14 06:08:00
235,0x3416cf6c708da44db2624d63ea0aaef7113527c6,-13,7,10559089001481,10560145345,0,0xc36442b4a4522e871399cd717abdd847ab11fe88,0x3013cd47073c35d94aec701bcd52e665aa2294b9fb7216386c20214f2f1770f5,16824258,2023-03-14 05:58:00
236,0x3416cf6c708da44db2624d63ea0aaef7113527c6,-58,-57,187469674127774746,1390617360297,7963404133699,0xc36442b4a4522e871399cd717abdd847ab11fe88,0x8e5504c36ac782659a38893ab904e145c57078037432a1bdb132e9a03298a3ec,16824229,2023-03-14 05:52:00
237,0x3416cf6c708da44db2624d63ea0aaef7113527c6,-56,-45,3591668974693924,1980312929888,0,0xc36442b4a4522e871399cd717abdd847ab11fe88,0x7167bc148ffcd021c882460a732670e409f36117557f4ca9873f742eb6a8a1cb,16824192,2023-03-14 05:44:00
238,0x3416cf6c708da44db2624d63ea0aaef7113527c6,-61,-60,187496042277713138,0,9346020308230,0xc36442b4a4522e871399cd717abdd847ab11fe88,0x207fd4c4054d59cd448d71d3dd230c493aed9364e0a5e19ed713febc58e75394,16824009,2023-03-14 05:07:00
239,0x3416cf6c708da44db2624d63ea0aaef7113527c6,-57,-56,201854404964849521,721759788800,9346019920457,0xc36442b4a4522e871399cd717abdd847ab11fe88,0x2a35a60e204121aae90c0a91856886154f2fdb45ece371a7283d8943ca6fc5ec,16823902,2023-03-14 04:46:00
240,0x3416cf6c708da44db2624d63ea0aaef7113527c6,-40,-21,424195853017384,403580888638,0,0xc36442b4a4522e871399cd717abdd847ab11fe88,0x1833ab4cd4747ba30d1db2c70c27d324baf919b9145a86dec985a01fca85603e,16823884,2023-03-14 04:42:00
241,0x3416cf6c708da44db2624d63ea0aaef7113527c6,-56,-55,240918019880251180,1959307487731,10063375428929,0xc36442b4a4522e871399cd717abdd847ab11fe88,0x00368715660f586ebddff865eed4bcaad50b15c7e2937f2da2b5069a8667f897,16823833,2023-03-14 04:32:00
242,0x3416cf6c708da44db2624d63ea0aaef7113527c6,-4,3,64490744433322,22571196398,0,0xc36442b4a4522e871399cd717abdd847ab11fe88,0x263ca3ccb90fc0e2ba960f29efcd2dbcff0584a35b7aa9348a63827e905ccccb,16823282,2023-03-14 02:40:00
243,0x3416cf6c708da44db2624d63ea0aaef7113527c6,-3,0,144900578163986,21735630092,0,0xc36442b4a4522e871399cd717abdd847ab11fe88,0x87bc75f5dad5a7e0c2b27904ad8cd059400775428c126e279440a5c2694969ef,16823283,2023-03-14 02:40:00
244,0x3416cf6c708da44db2624d63ea0aaef7113527c6,-141,-121,23233239711160,0,23080413805,0xc36442b4a4522e871399cd717abdd847ab11fe88,0x0f9ac4457bfe0d2235381fb3e1dc67319d7edd3582e7b1b11e197c1d51a766e6,16823130,2023-03-14 02:09:00
245,0x3416cf6c708da44db2624d63ea0aaef7113527c6,-12,8,11339261664034,11339829080,0,0xc36442b4a4522e871399cd717abdd847ab11fe88,0x65e20082c21b115536eb5914e98d5933086e0dae74b4d2153e63c6145e470895,16822061,2023-03-13 22:33:00
246,0x3416cf6c708da44db2624d63ea0aaef7113527c6,-46,-34,4194884105012062,2521843056745,0,0xc36442b4a4522e871399cd717abdd847ab11fe88,0x4efe5f1c81cb00ff7cbbda5e9e0623c3968badbefc7530ccc845c82d44a2d4a8,16822050,2023-03-13 22:31:00
247,0x3416cf6c708da44db2624d63ea0aaef7113527c6,-49,-48,143648239783978052,423742997802,6742945618776,0xc36442b4a4522e871399cd717abdd847ab11fe88,0x9659de9a9a79fbc18fbe16c7053498181265729f384eb8305ea5021c179c591c,16822006,2023-03-13 22:22:00
248,0x3416cf6c708da44db2624d63ea0aaef7113527c6,-45,-16,1736626609585538,2521825568514,0,0xc36442b4a4522e871399cd717abdd847ab11fe88,0xe3341725db86cc4dedca51cff8239e748791fb268d4750a5325be515ac901bcd,16821972,2023-03-13 22:15:00
249,0x3416cf6c708da44db2624d63ea0aaef7113527c6,2,3,2150376264781182,107499999999,0,0xc36442b4a4522e871399cd717abdd847ab11fe88,0x6c0900fa06e5416bef343bbf7782cbaea3c532efcf0bc187244b51b1e65da7b1,16821693,2023-03-13 21:18:00
250,0x3416cf6c708da44db2624d63ea0aaef7113527c6,-57,-48,40178002234746935,7589645209482,10479923037802,0xc36442b4a4522e871399cd717abdd847ab11fe88,0x0ca973213ba3e9ac8e6e948eb741f9ad452a9c0028dc5643bdd6c6cfe4f5f49d,16821626,2023-03-13 21:05:00
251,0x3416cf6c708da44db2624d63ea0aaef7113527c6,-51,-35,894280346834476,716928190610,0,0xc36442b4a4522e871399cd717abdd847ab11fe88,0x3a970692bbf18d5035988bc5779afed64401944c6226a624d23ab51e1613a3f8,16821586,2023-03-13 20:57:00
252,0x3416cf6c708da44db2624d63ea0aaef7113527c6,-71,-16,54583814100857,93264124832,56815612093,0xc36442b4a4522e871399cd717abdd847ab11fe88,0xb38ee49a7fa5a937fc362ae2e517eddd4e6fbfd68f116cb798c2c72f2ab58044,16821549,2023-03-13 20:49:00
253,0x3416cf6c708da44db2624d63ea0aaef7113527c6,-50,-39,3623573805635774,1997304817817,0,0xc36442b4a4522e871399cd717abdd847ab11fe88,0x8901d60dac81c8f748809ba59a74afb605473163c24a49d7ce9010598c9d44c3,16821400,2023-03-13 20:19:00
254,0x3416cf6c708da44db2624d63ea0aaef7113527c6,-65,-45,1325963090310147,0,1322255826225,0xc36442b4a4522e871399cd717abdd847ab11fe88,0x2f029b249913e554998e30a0c7ab6ace44a27f5c0bd65924c0e6141bfe3ea03d,16821054,2023-03-13 19:09:00
255,0x3416cf6c708da44db2624d63ea0aaef7113527c6,-46,-25,198405024957505,192630636408,15981916238,0xc36442b4a4522e871399cd717abdd847ab11fe88,0xce48d95c5eecbd8d3465df3a837b72ee3cdab5d223c40ef370f7519eb2f22948,16820988,2023-03-13 18:56:00
256,0x3416cf6c708da44db2624d63ea0aaef7113527c6,-65,-50,1874660054492459,0,1401888751379,0xc36442b4a4522e871399cd717abdd847ab11fe88,0xa8b841a690027a63dc3faa9a1467f0e84eaa9fdc1f76406537325b2ddc1e2df3,16820902,2023-03-13 18:38:00
257,0x3416cf6c708da44db2624d63ea0aaef7113527c6,-109,-69,832589297418893,0,1657702774356,0xc36442b4a4522e871399cd717abdd847ab11fe88,0xf49f94e83f9f6549ed798b744373db6c909db0db781bee0d0af0ec3d5e42045c,16820390,2023-03-13 16:56:00
258,0x3416cf6c708da44db2624d63ea0aaef7113527c6,-862,-100,1663352832494,0,61868508829,0xc36442b4a4522e871399cd717abdd847ab11fe88,0xf507cb88ebb5252f2b718da909758ce7a90a4b9eb1e7e83f15b6ac454afd3393,16820374,2023-03-13 16:52:00
259,0x3416cf6c708da44db2624d63ea0aaef7113527c6,-86,-67,912069901999045,0,863115545756,0xc36442b4a4522e871399cd717abdd847ab11fe88,0x344bfa4970df14d6f2c3c865c6f83545a0979382b289754e3add2781b3cd0780,16820345,2023-03-13 16:46:00
