,block_number,pool_address,liquidity_hex,max_liquidity_per_tick_hex,slot0_sqrt_price_x96_hex
311,16871023,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,0x6deb9c262b459b36,0x23746e6a58dcb13d4af821b93f062,0x5d458f80b35bc221fa3a7ff249f0
312,16871022,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,0x6deb9c262b459b36,0x23746e6a58dcb13d4af821b93f062,0x5d458f80b35bc221fa3a7ff249f0
313,16871021,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,0x6deb9c262b459b36,0x23746e6a58dcb13d4af821b93f062,0x5d458f80b35bc221fa3a7ff249f0
314,16871020,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,0x6deb9c262b459b36,0x23746e6a58dcb13d4af821b93f062,0x5d458f80b35bc221fa3a7ff249f0
315,16871019,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,0x6deb9c262b459b36,0x23746e6a58dcb13d4af821b93f062,0x5d458f80b35bc221fa3a7ff249f0
316,16871018,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,0x6deb9c262b459b36,0x23746e6a58dcb13d4af821b93f062,0x5d458f80b35bc221fa3a7ff249f0
317,16871017,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,0x6deb9c262b459b36,0x23746e6a58dcb13d4af821b93f062,0x5d458f80b35bc221fa3a7ff249f0
318,16871016,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,0x6deb9c262b459b36,0x23746e6a58dcb13d4af821b93f062,0x5d458f80b35bc221fa3a7ff249f0
319,16871015,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,0x6deb9c262b459b36,0x23746e6a58dcb13d4af821b93f062,0x5d458f80b35bc221fa3a7ff249f0
320,16871014,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,0x6deb9c262b459b36,0x23746e6a58dcb13d4af821b93f062,0x5d458f80b35bc221fa3a7ff249f0
321,16871013,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,0x6deb9c262b459b36,0x23746e6a58dcb13d4af821b93f062,0x5d458f80b35bc221fa3a7ff249f0
322,16871012,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,0x6deb9c262b459b36,0x23746e6a58dcb13d4af821b93f062,0x5d458f80b35bc221fa3a7ff249f0
323,16871011,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,0x6deb9c262b459b36,0x23746e6a58dcb13d4af821b93f062,0x5d458f80b35bc221fa3a7ff249f0
324,16871010,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,0x6deb9c262b459b36,0x23746e6a58dcb13d4af821b93f062,0x5d458f80b35bc221fa3a7ff249f0
325,16871009,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,0x6deb9c262b459b36,0x23746e6a58dcb13d4af821b93f062,0x5d458f80b35bc221fa3a7ff249f0
326,16871008,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,0x6deb9c262b459b36,0x23746e6a58dcb13d4af821b93f062,0x5d45786d7f7d66f77a045c54ecab
327,16871007,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,0x6deb9c262b459b36,0x23746e6a58dcb13d4af821b93f062,0x5d45786d7f7d66f77a045c54ecab
328,16871006,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,0x6deb9c262b459b36,0x23746e6a58dcb13d4af821b93f062,0x5d45786d7f7d66f77a045c54ecab
329,16871005,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,0x6deb9c262b459b36,0x23746e6a58dcb13d4af821b93f062,0x5d45786d7f7d66f77a045c54ecab
330,16871004,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,0x6deb9c262b459b36,0x23746e6a58dcb13d4af821b93f062,0x5d45786d7f7d66f77a045c54ecab
331,16871003,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,0x6deb9c262b459b36,0x23746e6a58dcb13d4af821b93f062,0x5d45786d7f7d66f77a045c54ecab
332,16871002,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,0x6deb9c262b459b36,0x23746e6a58dcb13d4af821b93f062,0x5d45786d7f7d66f77a045c54ecab
333,16871001,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,0x6deb9c262b459b36,0x23746e6a58dcb13d4af821b93f062,0x5d45786d7f7d66f77a045c54ecab
334,16871000,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,0x6deb9c262b459b36,0x23746e6a58dcb13d4af821b93f062,0x5d45786d7f7d66f77a045c54ecab
335,16870947,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,0x6deb9c262b459b36,0x23746e6a58dcb13d4af821b93f062,0x5d45786d7f7d66f77a045c54ecab
336,16870945,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,0x6deb9c262b459b36,0x23746e6a58dcb13d4af821b93f062,0x5d4002ac3e214a0bf66154f14c3a
337,16870944,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,0x6deb9c262b459b36,0x23746e6a58dcb13d4af821b93f062,0x5d362eaf6c36d822196574db05bd
338,16870943,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,0x7c6ecfdffe1a36b0,0x23746e6a58dcb13d4af821b93f062,0x5d2294932b4fb53e2631e516db87
339,16870940,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,0x7c6ecfdffe1a36b0,0x23746e6a58dcb13d4af821b93f062,0x5d1f4ab073bd1ff563b85fcf7421
340,16870939,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,0x7c6ecfdffe1a36b0,0x23746e6a58dcb13d4af821b93f062,0x5d18b165eb9ecc6cd644ba82747b
341,16870938,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,0x7c6ecfdffe1a36b0,0x23746e6a58dcb13d4af821b93f062,0x5d12e54caf32a71e6a8550c2807e
342,16870937,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,0x7c6ecfdffe1a36b0,0x23746e6a58dcb13d4af821b93f062,0x5d0eec092b7ffcd92e4e77ac6867
343,16870935,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,0x7c6ecfdffe1a36b0,0x23746e6a58dcb13d4af821b93f062,0x5d09db900abdab100c977c21a6a0
344,16870931,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,0x7c6ecfdffe1a36b0,0x23746e6a58dcb13d4af821b93f062,0x5d034ce8bcfbfc42f781fd1506f4
345,16870921,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,0x7c6ecfdffe1a36b0,0x23746e6a58dcb13d4af821b93f062,0x5d034aeaa27dfe58a78994de0835
346,16870920,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,0x7c6ecfdffe1a36b0,0x23746e6a58dcb13d4af821b93f062,0x5d00f70982745dc324a670c2fe55
347,16870916,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,0x7c6ecfdffe1a36b0,0x23746e6a58dcb13d4af821b93f062,0x5cfcd5af50c5f779fd0401ce43b4
348,16870915,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,0x7c6ecfdffe1a36b0,0x23746e6a58dcb13d4af821b93f062,0x5cf742e9372eb2c2830c45ff5dee
349,16870903,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,0x7c6ecfdffe1a36b0,0x23746e6a58dcb13d4af821b93f062,0x5cf3f61cfda90a83e2099ea0fc44
350,16870902,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,0x7c6ecfdffe1a36b0,0x23746e6a58dcb13d4af821b93f062,0x5ce858250ea87249e9bf275b219a
351,16870895,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,0x7c6ecfdffe1a36b0,0x23746e6a58dcb13d4af821b93f062,0x5ce56a025b7d7ec7f48219a2fa02
352,16870782,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,0x7c6ecfdffe1a36b0,0x23746e6a58dcb13d4af821b93f062,0x5ce57781387339e435d72d3e23fc
353,16870779,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,0x7c6ecfdffe1a36b0,0x23746e6a58dcb13d4af821b93f062,0x5ceeef7b96d00d5ac39961a48ac5
354,16870757,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,0x7c6ecfdffe1a36b0,0x23746e6a58dcb13d4af821b93f062,0x5cf698e792a10121efb5b16f2523
355,16870756,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,0x7c6ecfdffe1a36b0,0x23746e6a58dcb13d4af821b93f062,0x5cf9e0b6d9bcc373ecfc0218eac5
356,16870755,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,0x7c6ecfdffe1a36b0,0x23746e6a58dcb13d4af821b93f062,0x5cff5dd5fa58eefc225fe1182c12
357,16870706,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,0x7c6ecfdffe1a36b0,0x23746e6a58dcb13d4af821b93f062,0x5d042465ab6bff287a2b2986d8d8
358,16870695,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,0x7d808d7201282d34,0x23746e6a58dcb13d4af821b93f062,0x5d042465ab6bff287a2b2986d8d8
359,16870684,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,0x7d808d7201282d34,0x23746e6a58dcb13d4af821b93f062,0x5d04674be37215cbf3e65262e69e
360,16870683,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,0x7d808d7201282d34,0x23746e6a58dcb13d4af821b93f062,0x5d0cafe6542d0fedaf52e0de30b7
361,16870682,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,0x7d808d7201282d34,0x23746e6a58dcb13d4af821b93f062,0x5d11811c5baa973b0f8705f15507
362,16870681,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,0x7d808d7201282d34,0x23746e6a58dcb13d4af821b93f062,0x5d1446d7780e4c0d8d344ce0ff0a
363,16870674,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,0x7d808d7201282d34,0x23746e6a58dcb13d4af821b93f062,0x5d2072b26d69459bdec93fed5826
364,16870625,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,0x7d808d7201282d34,0x23746e6a58dcb13d4af821b93f062,0x5d26bda48954df4af07ffa3efa7a
365,16870624,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,0x7d808d7201282d34,0x23746e6a58dcb13d4af821b93f062,0x5d2893919d02ca7f260c75ca9227
366,16870620,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,0x6efd59b82e5391ba,0x23746e6a58dcb13d4af821b93f062,0x5d2c0f5b8c7bac7648d0880180d9
367,16870619,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,0x6efd59b82e5391ba,0x23746e6a58dcb13d4af821b93f062,0x5d34b835da19f3511c933e7c45cb
368,16870594,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,0x6efd59b82e5391ba,0x23746e6a58dcb13d4af821b93f062,0x5d34c1daa438a400c6e744e9c0cb
369,16870591,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,0x6efd59b82e5391ba,0x23746e6a58dcb13d4af821b93f062,0x5d3713701e76315ef0fb75e40ea3
370,16870586,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,0x6efd59b82e5391ba,0x23746e6a58dcb13d4af821b93f062,0x5d3bcbfb622dcb7e193708aa221e
371,16870539,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,0x6efd59b82e5391ba,0x23746e6a58dcb13d4af821b93f062,0x5d3f6f8216dae2aa367227a18ff4
372,16870538,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,0x6efd59b82e5391ba,0x23746e6a58dcb13d4af821b93f062,0x5d3c2b83035ea0cdba48c83e6da2
373,16870537,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,0x6efd59b82e5391ba,0x23746e6a58dcb13d4af821b93f062,0x5d30a50efa9f60b11966361ed71f
374,16870536,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,0x6efd59b82e5391ba,0x23746e6a58dcb13d4af821b93f062,0x5d2c7a5903d15beb7084e4ebba0e
375,16870532,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,0x6efd59b82e5391ba,0x23746e6a58dcb13d4af821b93f062,0x5d2c5a6f30291c3bb80fb4130d54
376,16870529,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,0xc97e5d5aee10e38c,0x23746e6a58dcb13d4af821b93f062,0x5d251f3c31f3a25a36b48da97f4f
377,16870511,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,0xc97e5d5aee10e38c,0x23746e6a58dcb13d4af821b93f062,0x5d21eb95d919dd01eb6b072fd624
378,16870504,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,0xc97e5d5aee10e38c,0x23746e6a58dcb13d4af821b93f062,0x5d135de1acb8f7e41ec4a364700e
379,16870469,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,0xc97e5d5aee10e38c,0x23746e6a58dcb13d4af821b93f062,0x5cfdd6c05daa8a64e10f3ea26a29
380,16870466,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,0xc97e5d5aee10e38c,0x23746e6a58dcb13d4af821b93f062,0x5cfe4e58043bac089b3225771e98
381,16870461,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,0xc97e5d5aee10e38c,0x23746e6a58dcb13d4af821b93f062,0x5cfe7cd371d3342d9c26bde0eca4
382,16870417,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,0xc97e5d5aee10e38c,0x23746e6a58dcb13d4af821b93f062,0x5cfe7d87d375ae9c34f45b617f7a
383,16870382,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,0xc9695e3e7d13ef4c,0x23746e6a58dcb13d4af821b93f062,0x5cfe7d87d375ae9c34f45b617f7a
384,16870336,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,0xc9695e3e7d13ef4c,0x23746e6a58dcb13d4af821b93f062,0x5cfe7f6695d18232da00ead4dc3a
385,16870324,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,0xc9695e3e7d13ef4c,0x23746e6a58dcb13d4af821b93f062,0x5cfe74daba3ac2f6ad9cfdbeafd5
386,16870323,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,0xc9695e3e7d13ef4c,0x23746e6a58dcb13d4af821b93f062,0x5cfe791457d84e42b7b007d92036
387,16870321,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,0xc9695e3e7d13ef4c,0x23746e6a58dcb13d4af821b93f062,0x5cfedebe66bc04b2820cb852aa8a
388,16870316,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,0xc9695e3e7d13ef4c,0x23746e6a58dcb13d4af821b93f062,0x5cff86d1af05c7254ae23642630d
389,16870314,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,0xc9695e3e7d13ef4c,0x23746e6a58dcb13d4af821b93f062,0x5d0792465e7fcef322a11110acbe
390,16870312,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,0xc9695e3e7d13ef4c,0x23746e6a58dcb13d4af821b93f062,0x5d0bfb649db25d86ecab9b41e502
391,16870309,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,0xc9695e3e7d13ef4c,0x23746e6a58dcb13d4af821b93f062,0x5d0c0f0c9760005548d75f5a6f4e
392,16870297,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,0xc9695e3e7d13ef4c,0x23746e6a58dcb13d4af821b93f062,0x5d0e489f148a83d2022f24c0640c
393,16870273,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,0xc9695e3e7d13ef4c,0x23746e6a58dcb13d4af821b93f062,0x5d0e56183b8a4320ddffaf8655be
394,16870272,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,0xc9695e3e7d13ef4c,0x23746e6a58dcb13d4af821b93f062,0x5d13f3395e27a1613157b9f97192
395,16870269,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,0xc9695e3e7d13ef4c,0x23746e6a58dcb13d4af821b93f062,0x5d1923c4327953910a6bc4627dee
396,16870268,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,0xc9695e3e7d13ef4c,0x23746e6a58dcb13d4af821b93f062,0x5d1c5d5734d1699dbbf0a52953cd
397,16870252,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,0xc9695e3e7d13ef4c,0x23746e6a58dcb13d4af821b93f062,0x5d1f7587ba9449b1181b2b8c7364
398,16870248,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,0xc9695e3e7d13ef4c,0x23746e6a58dcb13d4af821b93f062,0x5d1e666387b599508d08138ff8ea
399,16870242,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,0xc9695e3e7d13ef4c,0x23746e6a58dcb13d4af821b93f062,0x5d1dcc9224d1566109eaa018a441
400,16870240,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,0xc9695e3e7d13ef4c,0x23746e6a58dcb13d4af821b93f062,0x5d1561597e2a3845723777d1a1e5
401,16870220,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,0xc9695e3e7d13ef4c,0x23746e6a58dcb13d4af821b93f062,0x5d14d172459d8db71fa2559495ef
402,16870217,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,0xc9695e3e7d13ef4c,0x23746e6a58dcb13d4af821b93f062,0x5d14d158a1bc20ca2768c41aaf99
403,16870216,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,0xc9695e3e7d13ef4c,0x23746e6a58dcb13d4af821b93f062,0x5d0eb90e8a3aea9837586484df39
404,16870214,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,0xc9695e3e7d13ef4c,0x23746e6a58dcb13d4af821b93f062,0x5d0c975d350e68599b0ed6de122e
405,16870109,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,0xc9695e3e7d13ef4c,0x23746e6a58dcb13d4af821b93f062,0x5d03ca15556b4df771e1c1d89854
406,16870088,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,0xc9695e3e7d13ef4c,0x23746e6a58dcb13d4af821b93f062,0x5d03c055e5159c63c251e440e018
407,16870086,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,0xc9695e3e7d13ef4c,0x23746e6a58dcb13d4af821b93f062,0x5d09fc25dc921ece4282699102a2
408,16870045,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,0xc9695e3e7d13ef4c,0x23746e6a58dcb13d4af821b93f062,0x5d0e6ca7ce8cecceeaeabf55c63c
409,16870039,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,0xc9695e3e7d13ef4c,0x23746e6a58dcb13d4af821b93f062,0x5d0e6bb4b221e43967fe3b0bab92
410,16870030,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,0xc9695e3e7d13ef4c,0x23746e6a58dcb13d4af821b93f062,0x5d0872221070dec3a3d239a27f9f
411,16870029,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,0xc9695e3e7d13ef4c,0x23746e6a58dcb13d4af821b93f062,0x5cf5d160897aed019026c762c4d5
412,16870027,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,0xc9695e3e7d13ef4c,0x23746e6a58dcb13d4af821b93f062,0x5cef769d87ab33ca3f5feb1f7451
413,16870007,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,0xc9695e3e7d13ef4c,0x23746e6a58dcb13d4af821b93f062,0x5ce84905426b81f4f796b92cc89e
414,16870006,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,0xc9695e3e7d13ef4c,0x23746e6a58dcb13d4af821b93f062,0x5ce82e79ea5d0d5bb6a6e972f77d
415,16870005,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,0xc9695e3e7d13ef4c,0x23746e6a58dcb13d4af821b93f062,0x5ce7bacb0df448e9db33a5b4c83e
416,16870002,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,0xc9695e3e7d13ef4c,0x23746e6a58dcb13d4af821b93f062,0x5ce6ff3ca161299159bb96893617
417,16870000,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,0xc9695e3e7d13ef4c,0x23746e6a58dcb13d4af821b93f062,0x5ce4f3d8d3c149c7a9c3a0986848
418,16869999,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,0x6972d7a4b538b182,0x23746e6a58dcb13d4af821b93f062,0x5cde63a08911ffaf8ce7d936e08f
419,16869998,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,0x6972d7a4b538b182,0x23746e6a58dcb13d4af821b93f062,0x5cd22d28b569ff203b6f64b4076c
420,16869982,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,0x6972d7a4b538b182,0x23746e6a58dcb13d4af821b93f062,0x5cce0408d7a436cbfad888d589ab
421,16869929,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,0x6972d7a4b538b182,0x23746e6a58dcb13d4af821b93f062,0x5ccb58df3e836bfffffdd5249032
422,16869928,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,0x6972d7a4b538b182,0x23746e6a58dcb13d4af821b93f062,0x5cc487bc73827b57443f36c46f2d
423,16869927,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,0x6972d7a4b538b182,0x23746e6a58dcb13d4af821b93f062,0x5cbae958df1272917405c6d34e99
424,16869926,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,0x6972d7a4b538b182,0x23746e6a58dcb13d4af821b93f062,0x5cbad31395822955b1e4e2b59d12
425,16869871,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,0x6972d7a4b538b182,0x23746e6a58dcb13d4af821b93f062,0x5cb7405f4bb9aaa6bafd7feb41c9
426,16869835,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,0x6972d7a4b538b182,0x23746e6a58dcb13d4af821b93f062,0x5cb72155b32e203c94ea7b7a295a
427,16869826,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,0x69753b653d562334,0x23746e6a58dcb13d4af821b93f062,0x5cb72155b32e203c94ea7b7a295a
428,16869735,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,0x69753b653d562334,0x23746e6a58dcb13d4af821b93f062,0x5cb3787148d8f3f6f75791df09ea
429,16869725,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,0x69753b653d562334,0x23746e6a58dcb13d4af821b93f062,0x5cb378464aef88ad3312f61fbbf5
430,16869707,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,0x69753b653d562334,0x23746e6a58dcb13d4af821b93f062,0x5cb3781b4d061d636ece5a606e00
431,16869706,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,0x69753b653d562334,0x23746e6a58dcb13d4af821b93f062,0x5cb376c35dbac3154ca97c65fe55
432,16869705,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,0x69753b653d562334,0x23746e6a58dcb13d4af821b93f062,0x5cb32cdef48a5c4bf6bdcb980077
433,16869700,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,0x69753b653d562334,0x23746e6a58dcb13d4af821b93f062,0x5cb2c81bd976e767f5f0c3394931
434,16869699,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,0x69753b653d562334,0x23746e6a58dcb13d4af821b93f062,0x5cb113b0eb563c27ab81b2fa1327
435,16869697,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,0x69753b653d562334,0x23746e6a58dcb13d4af821b93f062,0x5cafc3d13bc00bda5380ec690591
436,16869696,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,0x69753b653d562334,0x23746e6a58dcb13d4af821b93f062,0x5cafbe1a8d0f428b35aaf4486632
437,16869695,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,0x69753b653d562334,0x23746e6a58dcb13d4af821b93f062,0x5cafb762e0967f048af29e6437d8
438,16869641,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,0x69753b653d562334,0x23746e6a58dcb13d4af821b93f062,0x5caf95cc823aad633558f0ef5016
439,16869639,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,0x69753b653d562334,0x23746e6a58dcb13d4af821b93f062,0x5cb79425097348c62176da6ed465
440,16869627,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,0x69753b653d562334,0x23746e6a58dcb13d4af821b93f062,0x5cbff10fe70f8600d2a004813b93
441,16869524,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,0x69753b653d562334,0x23746e6a58dcb13d4af821b93f062,0x5cc63e99f57b25090b2317c9bbd8
442,16869519,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,0x69753b653d562334,0x23746e6a58dcb13d4af821b93f062,0x5cc6414a67be3e2e6493e691c8cb
443,16869517,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,0x69753b653d562334,0x23746e6a58dcb13d4af821b93f062,0x5cc648de74cc623b0b1394e9900d
444,16869516,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,0x69753b653d562334,0x23746e6a58dcb13d4af821b93f062,0x5cc981819fd026c0125d3f37cc75
445,16869514,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,0x69753b653d562334,0x23746e6a58dcb13d4af821b93f062,0x5cd0623c2c9bdcbee0d485af8cc3
446,16869512,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,0x69753b653d562334,0x23746e6a58dcb13d4af821b93f062,0x5cd063eaf7eee01c93713b45cd0a
447,16869500,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,0x69753b653d562334,0x23746e6a58dcb13d4af821b93f062,0x5cd968a6c9e6a20a08660cc9017a
448,16869492,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,0x69753b653d562334,0x23746e6a58dcb13d4af821b93f062,0x5cd9731d65bf37fff62f2faf34f8
449,16869487,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,0x69753b653d562334,0x23746e6a58dcb13d4af821b93f062,0x5cd994c05587ed5f999341d52127
450,16869483,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,0x69753b653d562334,0x23746e6a58dcb13d4af821b93f062,0x5cd9a3e34eedc29c64c300695ba6
451,16869482,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,0x69753b653d562334,0x23746e6a58dcb13d4af821b93f062,0x5cd9c5866a3f19c5ebee8057214b
452,16869462,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,0x69753b653d562334,0x23746e6a58dcb13d4af821b93f062,0x5cd9da13e0b1d2b684a50883c522
453,16869461,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,0x69753b653d562334,0x23746e6a58dcb13d4af821b93f062,0x5cd9d7e4fbd75ff78d291fcccfac
454,16869450,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,0x69753b653d562334,0x23746e6a58dcb13d4af821b93f062,0x5cd9d475cea214520edebc0e53f1
455,16869398,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,0x69753b653d562334,0x23746e6a58dcb13d4af821b93f062,0x5cda3358c8c0165cddd5082c9168
456,16869396,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,0x69753b653d562334,0x23746e6a58dcb13d4af821b93f062,0x5ccd2d00597ed2ac5ca925dbd250
457,16869391,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,0x69753b653d562334,0x23746e6a58dcb13d4af821b93f062,0x5cc4d86e241b3ff0c6d19069e090
458,16869388,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,0x69753b653d562334,0x23746e6a58dcb13d4af821b93f062,0x5cbac4d95f553420a51412e3c37f
