,block_number,pool_address,liquidity_hex,max_liquidity_per_tick_hex,slot0_sqrt_price_x96_hex
222,16871112,0x3416cf6c708da44db2624d63ea0aaef7113527c6,0x27ff7ad714de87,0x97451ff859c3282305ffa26a9c5,0xff896ae5311d19520d92db7b
223,16871111,0x3416cf6c708da44db2624d63ea0aaef7113527c6,0x27ff7ad714de87,0x97451ff859c3282305ffa26a9c5,0xff896ae5311d19520d92db7b
224,16871110,0x3416cf6c708da44db2624d63ea0aaef7113527c6,0x27ff7ad714de87,0x97451ff859c3282305ffa26a9c5,0xff896ae5311d19520d92db7b
225,16871109,0x3416cf6c708da44db2624d63ea0aaef7113527c6,0x27ff7ad714de87,0x97451ff859c3282305ffa26a9c5,0xff896ae5311d19520d92db7b
226,16871108,0x3416cf6c708da44db2624d63ea0aaef7113527c6,0x27ff7ad714de87,0x97451ff859c3282305ffa26a9c5,0xff896ae5311d19520d92db7b
227,16871107,0x3416cf6c708da44db2624d63ea0aaef7113527c6,0x27ff7ad714de87,0x97451ff859c3282305ffa26a9c5,0xff896ae5311d19520d92db7b
228,16871106,0x3416cf6c708da44db2624d63ea0aaef7113527c6,0x27ff7ad714de87,0x97451ff859c3282305ffa26a9c5,0xff896ae5311d19520d92db7b
229,16871105,0x3416cf6c708da44db2624d63ea0aaef7113527c6,0x27ff7ad714de87,0x97451ff859c3282305ffa26a9c5,0xff896ae5311d19520d92db7b
230,16871104,0x3416cf6c708da44db2624d63ea0aaef7113527c6,0x27ff7ad714de87,0x97451ff859c3282305ffa26a9c5,0xff896ae5311d19520d92db7b
231,16871103,0x3416cf6c708da44db2624d63ea0aaef7113527c6,0x27ff7ad714de87,0x97451ff859c3282305ffa26a9c5,0xff896ae5311d19520d92db7b
232,16871102,0x3416cf6c708da44db2624d63ea0aaef7113527c6,0x27ff7ad714de87,0x97451ff859c3282305ffa26a9c5,0xff896ae5311d19520d92db7b
233,16871101,0x3416cf6c708da44db2624d63ea0aaef7113527c6,0x27ff7ad714de87,0x97451ff859c3282305ffa26a9c5,0xff896ae5311d19520d92db7b
234,16871100,0x3416cf6c708da44db2624d63ea0aaef7113527c6,0x27ff7ad714de87,0x97451ff859c3282305ffa26a9c5,0xff896ae5311d19520d92db7b
235,16871099,0x3416cf6c708da44db2624d63ea0aaef7113527c6,0x27ff7ad714de87,0x97451ff859c3282305ffa26a9c5,0xff896ae5311d19520d92db7b
236,16871098,0x3416cf6c708da44db2624d63ea0aaef7113527c6,0x27ff7ad714de87,0x97451ff859c3282305ffa26a9c5,0xff896c677a365b05579ac186
237,16871097,0x3416cf6c708da44db2624d63ea0aaef7113527c6,0x27ff7ad714de87,0x97451ff859c3282305ffa26a9c5,0xff896c677a365b05579ac186
238,16871096,0x3416cf6c708da44db2624d63ea0aaef7113527c6,0x27ff7ad714de87,0x97451ff859c3282305ffa26a9c5,0xff896c677a365b05579ac186
239,16871095,0x3416cf6c708da44db2624d63ea0aaef7113527c6,0x27ff7ad714de87,0x97451ff859c3282305ffa26a9c5,0xff896c677a365b05579ac186
240,16871094,0x3416cf6c708da44db2624d63ea0aaef7113527c6,0x27ff7ad714de87,0x97451ff859c3282305ffa26a9c5,0xff896c677a365b05579ac186
241,16871093,0x3416cf6c708da44db2624d63ea0aaef7113527c6,0x27ff7ad714de87,0x97451ff859c3282305ffa26a9c5,0xff896c677a365b05579ac186
242,16871092,0x3416cf6c708da44db2624d63ea0aaef7113527c6,0x27ff7ad714de87,0x97451ff859c3282305ffa26a9c5,0xff896c677a365b05579ac186
243,16871091,0x3416cf6c708da44db2624d63ea0aaef7113527c6,0x27ff7ad714de87,0x97451ff859c3282305ffa26a9c5,0xff89702a0eeaa575db0c469f
244,16871090,0x3416cf6c708da44db2624d63ea0aaef7113527c6,0x27ff7ad714de87,0x97451ff859c3282305ffa26a9c5,0xff89702a0eeaa575db0c469f
245,16871089,0x3416cf6c708da44db2624d63ea0aaef7113527c6,0x27ff7ad714de87,0x97451ff859c3282305ffa26a9c5,0xff89702a0eeaa575db0c469f
246,16871088,0x3416cf6c708da44db2624d63ea0aaef7113527c6,0x27ff7ad714de87,0x97451ff859c3282305ffa26a9c5,0xff89720dfcfaeb9c3162df60
247,16871087,0x3416cf6c708da44db2624d63ea0aaef7113527c6,0x27ff7ad714de87,0x97451ff859c3282305ffa26a9c5,0xff89720dfcfaeb9c3162df60
248,16871086,0x3416cf6c708da44db2624d63ea0aaef7113527c6,0x27ff7ad714de87,0x97451ff859c3282305ffa26a9c5,0xff89720dfcfaeb9c3162df60
249,16871085,0x3416cf6c708da44db2624d63ea0aaef7113527c6,0x27ff7ad714de87,0x97451ff859c3282305ffa26a9c5,0xff897e1f8863b4718b722bd4
250,16871084,0x3416cf6c708da44db2624d63ea0aaef7113527c6,0x27ff7ad714de87,0x97451ff859c3282305ffa26a9c5,0xff897e1f8863b4718b722bd4
251,16871083,0x3416cf6c708da44db2624d63ea0aaef7113527c6,0x27ff7ad714de87,0x97451ff859c3282305ffa26a9c5,0xff897e1f8863b4718b722bd4
252,16871082,0x3416cf6c708da44db2624d63ea0aaef7113527c6,0x27ff7ad714de87,0x97451ff859c3282305ffa26a9c5,0xff897e1f8863b4718b722bd4
253,16871081,0x3416cf6c708da44db2624d63ea0aaef7113527c6,0x27ff7ad714de87,0x97451ff859c3282305ffa26a9c5,0xff897e1f8863b4718b722bd4
254,16871080,0x3416cf6c708da44db2624d63ea0aaef7113527c6,0x27ff7ad714de87,0x97451ff859c3282305ffa26a9c5,0xff897e1f8863b4718b722bd4
255,16871079,0x3416cf6c708da44db2624d63ea0aaef7113527c6,0x27ff7ad714de87,0x97451ff859c3282305ffa26a9c5,0xff897e1f8863b4718b722bd4
256,16871078,0x3416cf6c708da44db2624d63ea0aaef7113527c6,0x27ff7ad714de87,0x97451ff859c3282305ffa26a9c5,0xff897e1f8863b4718b722bd4
257,16871077,0x3416cf6c708da44db2624d63ea0aaef7113527c6,0x27ff7ad714de87,0x97451ff859c3282305ffa26a9c5,0xff897e1f8863b4718b722bd4
258,16871076,0x3416cf6c708da44db2624d63ea0aaef7113527c6,0x27ff7ad714de87,0x97451ff859c3282305ffa26a9c5,0xff897e1f8863b4718b722bd4
259,16871075,0x3416cf6c708da44db2624d63ea0aaef7113527c6,0x27ff7ad714de87,0x97451ff859c3282305ffa26a9c5,0xff897e1f8863b4718b722bd4
260,16871074,0x3416cf6c708da44db2624d63ea0aaef7113527c6,0x27ff7ad714de87,0x97451ff859c3282305ffa26a9c5,0xff897e1f8863b4718b722bd4
261,16871073,0x3416cf6c708da44db2624d63ea0aaef7113527c6,0x27ff7ad714de87,0x97451ff859c3282305ffa26a9c5,0xff897e1f8863b4718b722bd4
262,16871072,0x3416cf6c708da44db2624d63ea0aaef7113527c6,0x27ff7ad714de87,0x97451ff859c3282305ffa26a9c5,0xff897e1f8863b4718b722bd4
263,16871071,0x3416cf6c708da44db2624d63ea0aaef7113527c6,0x27ff7ad714de87,0x97451ff859c3282305ffa26a9c5,0xff897e1f8863b4718b722bd4
264,16871070,0x3416cf6c708da44db2624d63ea0aaef7113527c6,0x27ff7ad714de87,0x97451ff859c3282305ffa26a9c5,0xff897e1f8863b4718b722bd4
265,16871069,0x3416cf6c708da44db2624d63ea0aaef7113527c6,0x27ff7ad714de87,0x97451ff859c3282305ffa26a9c5,0xff8976a39a165a907e56de7b
266,16871068,0x3416cf6c708da44db2624d63ea0aaef7113527c6,0x27ff7ad714de87,0x97451ff859c3282305ffa26a9c5,0xff8976a39a165a907e56de7b
267,16871067,0x3416cf6c708da44db2624d63ea0aaef7113527c6,0x27ff7ad714de87,0x97451ff859c3282305ffa26a9c5,0xff89cd38668a2db71baa7925
268,16871066,0x3416cf6c708da44db2624d63ea0aaef7113527c6,0x27ff7ad714de87,0x97451ff859c3282305ffa26a9c5,0xff89cd38668a2db71baa7925
269,16871065,0x3416cf6c708da44db2624d63ea0aaef7113527c6,0x27ff7ad714de87,0x97451ff859c3282305ffa26a9c5,0xff89cd38668a2db71baa7925
270,16871064,0x3416cf6c708da44db2624d63ea0aaef7113527c6,0x27ff7ad714de87,0x97451ff859c3282305ffa26a9c5,0xff89cd38668a2db71baa7925
271,16871063,0x3416cf6c708da44db2624d63ea0aaef7113527c6,0x27ff7ad714de87,0x97451ff859c3282305ffa26a9c5,0xff89cd38668a2db71baa7925
272,16871062,0x3416cf6c708da44db2624d63ea0aaef7113527c6,0x27ff7ad714de87,0x97451ff859c3282305ffa26a9c5,0xff877aad0029a7aa718ba3b8
273,16871061,0x3416cf6c708da44db2624d63ea0aaef7113527c6,0x27ff7ad714de87,0x97451ff859c3282305ffa26a9c5,0xff877aad0029a7aa718ba3b8
274,16871060,0x3416cf6c708da44db2624d63ea0aaef7113527c6,0x27ff7ad714de87,0x97451ff859c3282305ffa26a9c5,0xff877aad0029a7aa718ba3b8
275,16871059,0x3416cf6c708da44db2624d63ea0aaef7113527c6,0x27ff7ad714de87,0x97451ff859c3282305ffa26a9c5,0xff877aad0029a7aa718ba3b8
276,16871058,0x3416cf6c708da44db2624d63ea0aaef7113527c6,0x27ff7ad714de87,0x97451ff859c3282305ffa26a9c5,0xff877aad0029a7aa718ba3b8
277,16871057,0x3416cf6c708da44db2624d63ea0aaef7113527c6,0x27ff7ad714de87,0x97451ff859c3282305ffa26a9c5,0xff87784aadd9e5a4e7287cf9
278,16871056,0x3416cf6c708da44db2624d63ea0aaef7113527c6,0x27ff7ad714de87,0x97451ff859c3282305ffa26a9c5,0xff87784aadd9e5a4e7287cf9
279,16871055,0x3416cf6c708da44db2624d63ea0aaef7113527c6,0x27ff7ad714de87,0x97451ff859c3282305ffa26a9c5,0xff8795b92abcfbcef446eac3
280,16871054,0x3416cf6c708da44db2624d63ea0aaef7113527c6,0x27ff7ad714de87,0x97451ff859c3282305ffa26a9c5,0xff8795b92abcfbcef446eac3
281,16871053,0x3416cf6c708da44db2624d63ea0aaef7113527c6,0x27ff7ad714de87,0x97451ff859c3282305ffa26a9c5,0xff8795b92abcfbcef446eac3
282,16871052,0x3416cf6c708da44db2624d63ea0aaef7113527c6,0x27ff7ad714de87,0x97451ff859c3282305ffa26a9c5,0xff8795b92abcfbcef446eac3
283,16871051,0x3416cf6c708da44db2624d63ea0aaef7113527c6,0x27ff7ad714de87,0x97451ff859c3282305ffa26a9c5,0xff8795b92abcfbcef446eac3
284,16871050,0x3416cf6c708da44db2624d63ea0aaef7113527c6,0x27ff7ad714de87,0x97451ff859c3282305ffa26a9c5,0xff87937f08c59414053dda13
285,16871049,0x3416cf6c708da44db2624d63ea0aaef7113527c6,0x27ff7ad714de87,0x97451ff859c3282305ffa26a9c5,0xff87937f08c59414053dda13
286,16871048,0x3416cf6c708da44db2624d63ea0aaef7113527c6,0x27ff7ad714de87,0x97451ff859c3282305ffa26a9c5,0xff868855886756e6ebd33899
287,16871047,0x3416cf6c708da44db2624d63ea0aaef7113527c6,0x27ff7ad714de87,0x97451ff859c3282305ffa26a9c5,0xff86a2692e91afdbe3188011
288,16871046,0x3416cf6c708da44db2624d63ea0aaef7113527c6,0x27ff7ad714de87,0x97451ff859c3282305ffa26a9c5,0xff86a2692e91afdbe3188011
289,16871045,0x3416cf6c708da44db2624d63ea0aaef7113527c6,0x27ff7ad714de87,0x97451ff859c3282305ffa26a9c5,0xff86a2692e91afdbe3188011
290,16871044,0x3416cf6c708da44db2624d63ea0aaef7113527c6,0x27ff7ad714de87,0x97451ff859c3282305ffa26a9c5,0xff86a2692e91afdbe3188011
291,16871043,0x3416cf6c708da44db2624d63ea0aaef7113527c6,0x27ff7ad714de87,0x97451ff859c3282305ffa26a9c5,0xff86a2692e91afdbe3188011
292,16871042,0x3416cf6c708da44db2624d63ea0aaef7113527c6,0x27ff7ad714de87,0x97451ff859c3282305ffa26a9c5,0xff84b0fa2a77a0c175986bb7
293,16871041,0x3416cf6c708da44db2624d63ea0aaef7113527c6,0x27ff7ad714de87,0x97451ff859c3282305ffa26a9c5,0xff85357ccefa7f5245fea786
294,16871040,0x3416cf6c708da44db2624d63ea0aaef7113527c6,0x27ff7ad714de87,0x97451ff859c3282305ffa26a9c5,0xff853731d5d7dd267e87b15e
295,16871039,0x3416cf6c708da44db2624d63ea0aaef7113527c6,0x27ff7ad714de87,0x97451ff859c3282305ffa26a9c5,0xff853731d5d7dd267e87b15e
296,16871038,0x3416cf6c708da44db2624d63ea0aaef7113527c6,0x27ff7ad714de87,0x97451ff859c3282305ffa26a9c5,0xff853731d5d7dd267e87b15e
297,16871037,0x3416cf6c708da44db2624d63ea0aaef7113527c6,0x27ff7ad714de87,0x97451ff859c3282305ffa26a9c5,0xff853731d5d7dd267e87b15e
298,16871036,0x3416cf6c708da44db2624d63ea0aaef7113527c6,0x27ff7ad714de87,0x97451ff859c3282305ffa26a9c5,0xff853731d5d7dd267e87b15e
299,16871035,0x3416cf6c708da44db2624d63ea0aaef7113527c6,0x27ff7ad714de87,0x97451ff859c3282305ffa26a9c5,0xff853731d5d7dd267e87b15e
300,16871034,0x3416cf6c708da44db2624d63ea0aaef7113527c6,0x27ff7ad714de87,0x97451ff859c3282305ffa26a9c5,0xff853731d5d7dd267e87b15e
301,16871033,0x3416cf6c708da44db2624d63ea0aaef7113527c6,0x27ff7ad714de87,0x97451ff859c3282305ffa26a9c5,0xff853731d5d7dd267e87b15e
302,16871032,0x3416cf6c708da44db2624d63ea0aaef7113527c6,0x27ff7ad714de87,0x97451ff859c3282305ffa26a9c5,0xff853731d5d7dd267e87b15e
303,16871031,0x3416cf6c708da44db2624d63ea0aaef7113527c6,0x27ff7ad714de87,0x97451ff859c3282305ffa26a9c5,0xff853731d5d7dd267e87b15e
304,16871030,0x3416cf6c708da44db2624d63ea0aaef7113527c6,0x27ff7ad714de87,0x97451ff859c3282305ffa26a9c5,0xff853731d5d7dd267e87b15e
305,16871029,0x3416cf6c708da44db2624d63ea0aaef7113527c6,0x27ff7ad714de87,0x97451ff859c3282305ffa26a9c5,0xff8538fe7fb1651fcf0a2338
306,16871028,0x3416cf6c708da44db2624d63ea0aaef7113527c6,0x27ff7ad714de87,0x97451ff859c3282305ffa26a9c5,0xff851de8f2cab76858fc6387
307,16871027,0x3416cf6c708da44db2624d63ea0aaef7113527c6,0x27ff7ad714de87,0x97451ff859c3282305ffa26a9c5,0xff8520281ffd8b643cfdbfa6
308,16871026,0x3416cf6c708da44db2624d63ea0aaef7113527c6,0x27ff7ad714de87,0x97451ff859c3282305ffa26a9c5,0xff8520281ffd8b643cfdbfa6
309,16871025,0x3416cf6c708da44db2624d63ea0aaef7113527c6,0x27ff7ad714de87,0x97451ff859c3282305ffa26a9c5,0xff850da6bd6da8b53c0258c2
310,16871024,0x3416cf6c708da44db2624d63ea0aaef7113527c6,0x27ff7ad714de87,0x97451ff859c3282305ffa26a9c5,0xff850da6bd6da8b53c0258c2
311,16871023,0x3416cf6c708da44db2624d63ea0aaef7113527c6,0x27ff7ad714de87,0x97451ff859c3282305ffa26a9c5,0xff850da6bd6da8b53c0258c2
312,16871022,0x3416cf6c708da44db2624d63ea0aaef7113527c6,0x27ff7ad714de87,0x97451ff859c3282305ffa26a9c5,0xff850da6bd6da8b53c0258c2
313,16871021,0x3416cf6c708da44db2624d63ea0aaef7113527c6,0x27ff7ad714de87,0x97451ff859c3282305ffa26a9c5,0xff850da6bd6da8b53c0258c2
314,16871020,0x3416cf6c708da44db2624d63ea0aaef7113527c6,0x27ff7ad714de87,0x97451ff859c3282305ffa26a9c5,0xff850da6bd6da8b53c0258c2
315,16871019,0x3416cf6c708da44db2624d63ea0aaef7113527c6,0x27ff7ad714de87,0x97451ff859c3282305ffa26a9c5,0xff8579079d3e5ea00f8efa18
316,16871018,0x3416cf6c708da44db2624d63ea0aaef7113527c6,0x27ff7ad714de87,0x97451ff859c3282305ffa26a9c5,0xff858f4ffed0fbab96069fa0
317,16871017,0x3416cf6c708da44db2624d63ea0aaef7113527c6,0x27ff7ad714de87,0x97451ff859c3282305ffa26a9c5,0xff858eb47137f2885c8d1d07
318,16871016,0x3416cf6c708da44db2624d63ea0aaef7113527c6,0x27ff7ad714de87,0x97451ff859c3282305ffa26a9c5,0xff858eb47137f2885c8d1d07
319,16871015,0x3416cf6c708da44db2624d63ea0aaef7113527c6,0x27ff7ad714de87,0x97451ff859c3282305ffa26a9c5,0xff858eb47137f2885c8d1d07
320,16871014,0x3416cf6c708da44db2624d63ea0aaef7113527c6,0x27ff7ad714de87,0x97451ff859c3282305ffa26a9c5,0xff85913e458b67a1663b0614
321,16871013,0x3416cf6c708da44db2624d63ea0aaef7113527c6,0x27ff7ad714de87,0x97451ff859c3282305ffa26a9c5,0xff85913e458b67a1663b0614
322,16871012,0x3416cf6c708da44db2624d63ea0aaef7113527c6,0x27ff7ad714de87,0x97451ff859c3282305ffa26a9c5,0xff85913e458b67a1663b0614
323,16871011,0x3416cf6c708da44db2624d63ea0aaef7113527c6,0x27ff7ad714de87,0x97451ff859c3282305ffa26a9c5,0xff85913e458b67a1663b0614
324,16871010,0x3416cf6c708da44db2624d63ea0aaef7113527c6,0x27ff7ad714de87,0x97451ff859c3282305ffa26a9c5,0xff859173af0ffe4fe159ab84
325,16871009,0x3416cf6c708da44db2624d63ea0aaef7113527c6,0x27ff7ad714de87,0x97451ff859c3282305ffa26a9c5,0xff859173af0ffe4fe159ab84
326,16871008,0x3416cf6c708da44db2624d63ea0aaef7113527c6,0x27ff7ad714de87,0x97451ff859c3282305ffa26a9c5,0xff859173af0ffe4fe159ab84
327,16871007,0x3416cf6c708da44db2624d63ea0aaef7113527c6,0x27ff7ad714de87,0x97451ff859c3282305ffa26a9c5,0xff859173af0ffe4fe159ab84
328,16871006,0x3416cf6c708da44db2624d63ea0aaef7113527c6,0x27ff7ad714de87,0x97451ff859c3282305ffa26a9c5,0xff859173af0ffe4fe159ab84
329,16871005,0x3416cf6c708da44db2624d63ea0aaef7113527c6,0x27ff7ad714de87,0x97451ff859c3282305ffa26a9c5,0xff859173af0ffe4fe159ab84
330,16871004,0x3416cf6c708da44db2624d63ea0aaef7113527c6,0x27ff7ad714de87,0x97451ff859c3282305ffa26a9c5,0xff859173af0ffe4fe159ab84
331,16871003,0x3416cf6c708da44db2624d63ea0aaef7113527c6,0x27ff7ad714de87,0x97451ff859c3282305ffa26a9c5,0xff859173af0ffe4fe159ab84
332,16871002,0x3416cf6c708da44db2624d63ea0aaef7113527c6,0x27ff7ad714de87,0x97451ff859c3282305ffa26a9c5,0xff859173af0ffe4fe159ab84
333,16871001,0x3416cf6c708da44db2624d63ea0aaef7113527c6,0x27ff7ad714de87,0x97451ff859c3282305ffa26a9c5,0xff85a02ab495ed04789fb830
334,16871000,0x3416cf6c708da44db2624d63ea0aaef7113527c6,0x27ff7ad714de87,0x97451ff859c3282305ffa26a9c5,0xff85a02ab495ed04789fb830
335,16870997,0x3416cf6c708da44db2624d63ea0aaef7113527c6,0x27ff7ad714de87,0x97451ff859c3282305ffa26a9c5,0xff85a02ab495ed04789fb830
336,16870995,0x3416cf6c708da44db2624d63ea0aaef7113527c6,0x27ff7ad714de87,0x97451ff859c3282305ffa26a9c5,0xff85af045eeea535a631ff47
337,16870993,0x3416cf6c708da44db2624d63ea0aaef7113527c6,0x27ff7ad714de87,0x97451ff859c3282305ffa26a9c5,0xff8511f9b20f9a343a482d0b
338,16870989,0x3416cf6c708da44db2624d63ea0aaef7113527c6,0x27ff7ad714de87,0x97451ff859c3282305ffa26a9c5,0xff850cc29e0121c81b8f4848
339,16870984,0x3416cf6c708da44db2624d63ea0aaef7113527c6,0x27ff7ad714de87,0x97451ff859c3282305ffa26a9c5,0xff85054f5cc7e376cb196f32
340,16870982,0x3416cf6c708da44db2624d63ea0aaef7113527c6,0x27ff7ad714de87,0x97451ff859c3282305ffa26a9c5,0xff84f676342258ac4934b511
341,16870979,0x3416cf6c708da44db2624d63ea0aaef7113527c6,0x25c5a93115b892,0x97451ff859c3282305ffa26a9c5,0xff84f676342258ac4934b511
342,16870973,0x3416cf6c708da44db2624d63ea0aaef7113527c6,0x25c5a93115b892,0x97451ff859c3282305ffa26a9c5,0xff84f9dd5c006211af51d79c
343,16870968,0x3416cf6c708da44db2624d63ea0aaef7113527c6,0x25c5a93115b892,0x97451ff859c3282305ffa26a9c5,0xff850e82ba5b5a27ca71642b
344,16870962,0x3416cf6c708da44db2624d63ea0aaef7113527c6,0x25c5a93115b892,0x97451ff859c3282305ffa26a9c5,0xff851f3bd8d94941bff1e579
345,16870955,0x3416cf6c708da44db2624d63ea0aaef7113527c6,0x25c5a93115b892,0x97451ff859c3282305ffa26a9c5,0xff854ab5d0fb5cafca21e51e
346,16870953,0x3416cf6c708da44db2624d63ea0aaef7113527c6,0x25c5a93115b892,0x97451ff859c3282305ffa26a9c5,0xff857db5bbc9ab986e5be1ab
347,16870948,0x3416cf6c708da44db2624d63ea0aaef7113527c6,0x25c5a93115b892,0x97451ff859c3282305ffa26a9c5,0xff859f522ba1f2efb8451c48
348,16870946,0x3416cf6c708da44db2624d63ea0aaef7113527c6,0x25c5a93115b892,0x97451ff859c3282305ffa26a9c5,0xff85c6e3a541b611813fb565
349,16870942,0x3416cf6c708da44db2624d63ea0aaef7113527c6,0x25c5a93115b892,0x97451ff859c3282305ffa26a9c5,0xff85d69be3d74a6d3c5ee4d2
350,16870941,0x3416cf6c708da44db2624d63ea0aaef7113527c6,0x25c5a93115b892,0x97451ff859c3282305ffa26a9c5,0xff85e2c4302cdfc55c801f83
351,16870939,0x3416cf6c708da44db2624d63ea0aaef7113527c6,0x25c5a93115b892,0x97451ff859c3282305ffa26a9c5,0xff85e2d07cc9fd5a54b4d457
352,16870935,0x3416cf6c708da44db2624d63ea0aaef7113527c6,0x25c5a93115b892,0x97451ff859c3282305ffa26a9c5,0xff85e7d6c374605ab9b42daa
353,16870932,0x3416cf6c708da44db2624d63ea0aaef7113527c6,0x25c5a93115b892,0x97451ff859c3282305ffa26a9c5,0xff85adeb7aa9762b6677c64c
354,16870930,0x3416cf6c708da44db2624d63ea0aaef7113527c6,0x25c5a93115b892,0x97451ff859c3282305ffa26a9c5,0xff85ab56d3d908c20dd4f5f2
355,16870928,0x3416cf6c708da44db2624d63ea0aaef7113527c6,0x25c5a93115b892,0x97451ff859c3282305ffa26a9c5,0xff85aa672c517d5b56c42c25
356,16870927,0x3416cf6c708da44db2624d63ea0aaef7113527c6,0x25c5a93115b892,0x97451ff859c3282305ffa26a9c5,0xff862cdb98b1779b4ff8e0fb
357,16870925,0x3416cf6c708da44db2624d63ea0aaef7113527c6,0x25c5a93115b892,0x97451ff859c3282305ffa26a9c5,0xff8642ba1b7ad128465a43de
358,16870916,0x3416cf6c708da44db2624d63ea0aaef7113527c6,0x25c5a93115b892,0x97451ff859c3282305ffa26a9c5,0xff87118d4f0f24a701c3a543
359,16870911,0x3416cf6c708da44db2624d63ea0aaef7113527c6,0x25c5a93115b892,0x97451ff859c3282305ffa26a9c5,0xff870f57cecc291ec9eebecc
360,16870909,0x3416cf6c708da44db2624d63ea0aaef7113527c6,0x25c5a93115b892,0x97451ff859c3282305ffa26a9c5,0xff8716f07aeb815b1b7773a5
361,16870908,0x3416cf6c708da44db2624d63ea0aaef7113527c6,0x25c5a93115b892,0x97451ff859c3282305ffa26a9c5,0xff87042f79f8238760513317
362,16870904,0x3416cf6c708da44db2624d63ea0aaef7113527c6,0x25c5a93115b892,0x97451ff859c3282305ffa26a9c5,0xff8704ccbd5ec0defcb65280
363,16870896,0x3416cf6c708da44db2624d63ea0aaef7113527c6,0x25c5a93115b892,0x97451ff859c3282305ffa26a9c5,0xff870ce7e80376c725015a21
364,16870881,0x3416cf6c708da44db2624d63ea0aaef7113527c6,0x25c5a93115b892,0x97451ff859c3282305ffa26a9c5,0xff870e7a5898a4580a990b4e
365,16870875,0x3416cf6c708da44db2624d63ea0aaef7113527c6,0x25c5a93115b892,0x97451ff859c3282305ffa26a9c5,0xff870f41ce29853874f3e01e
366,16870874,0x3416cf6c708da44db2624d63ea0aaef7113527c6,0x25c5a93115b892,0x97451ff859c3282305ffa26a9c5,0xff845545d10441bb293d4fd3
367,16870873,0x3416cf6c708da44db2624d63ea0aaef7113527c6,0x25c5a93115b892,0x97451ff859c3282305ffa26a9c5,0xff863c5339137fdbc67148a2
368,16870861,0x3416cf6c708da44db2624d63ea0aaef7113527c6,0x25c5a93115b892,0x97451ff859c3282305ffa26a9c5,0xff869ebc8d3ef7c692fda527
369,16870859,0x3416cf6c708da44db2624d63ea0aaef7113527c6,0x25c5a93115b892,0x97451ff859c3282305ffa26a9c5,0xff8697dbcf729edbabeab660
370,16870858,0x3416cf6c708da44db2624d63ea0aaef7113527c6,0x25c5a93115b892,0x97451ff859c3282305ffa26a9c5,0xff886e83f216b24fe8d0ac3b
371,16870847,0x3416cf6c708da44db2624d63ea0aaef7113527c6,0x25c5a93115b892,0x97451ff859c3282305ffa26a9c5,0xff8872f972f4203221a40a14
372,16870839,0x3416cf6c708da44db2624d63ea0aaef7113527c6,0x25c5a93115b892,0x97451ff859c3282305ffa26a9c5,0xff88a8ef12d0d90a9da04456
373,16870835,0x3416cf6c708da44db2624d63ea0aaef7113527c6,0x25c5a93115b892,0x97451ff859c3282305ffa26a9c5,0xff88ac4f210c72f5d7e909c4
374,16870829,0x3416cf6c708da44db2624d63ea0aaef7113527c6,0x25c5a93115b892,0x97451ff859c3282305ffa26a9c5,0xff88b315633af719bac47cb3
375,16870819,0x3416cf6c708da44db2624d63ea0aaef7113527c6,0x25c5a93115b892,0x97451ff859c3282305ffa26a9c5,0xff88ae59765e68fee3791f7b
376,16870792,0x3416cf6c708da44db2624d63ea0aaef7113527c6,0x25c5a93115b892,0x97451ff859c3282305ffa26a9c5,0xff88cdcaac6d16401634a8c6
377,16870787,0x3416cf6c708da44db2624d63ea0aaef7113527c6,0x25c5a93115b892,0x97451ff859c3282305ffa26a9c5,0xff89274b71f13ee76f15e69e
378,16870786,0x3416cf6c708da44db2624d63ea0aaef7113527c6,0x25c5a93115b892,0x97451ff859c3282305ffa26a9c5,0xff89269ec70600693069f81e
379,16870774,0x3416cf6c708da44db2624d63ea0aaef7113527c6,0x25c5a93115b892,0x97451ff859c3282305ffa26a9c5,0xff8923f61b277e5201143f2e
380,16870760,0x3416cf6c708da44db2624d63ea0aaef7113527c6,0x25c5a93115b892,0x97451ff859c3282305ffa26a9c5,0xff8923cdbdddd17afd0ef493
381,16870759,0x3416cf6c708da44db2624d63ea0aaef7113527c6,0x25c5a93115b892,0x97451ff859c3282305ffa26a9c5,0xff892c5c2a6eca17665e4b5d
382,16870747,0x3416cf6c708da44db2624d63ea0aaef7113527c6,0x25c5a93115b892,0x97451ff859c3282305ffa26a9c5,0xff895963410a7d4629291e53
383,16870741,0x3416cf6c708da44db2624d63ea0aaef7113527c6,0x25c5a93115b892,0x97451ff859c3282305ffa26a9c5,0xff89570c9ed94ad84cd45a92
384,16870739,0x3416cf6c708da44db2624d63ea0aaef7113527c6,0x25c5a93115b892,0x97451ff859c3282305ffa26a9c5,0xff8958523dad8423b9881a55
385,16870734,0x3416cf6c708da44db2624d63ea0aaef7113527c6,0x25c5a93115b892,0x97451ff859c3282305ffa26a9c5,0xff895a3d21d55191f7c60d69
386,16870729,0x3416cf6c708da44db2624d63ea0aaef7113527c6,0x25c5a93115b892,0x97451ff859c3282305ffa26a9c5,0xff895dd0e22ed285a120b611
387,16870726,0x3416cf6c708da44db2624d63ea0aaef7113527c6,0x25c5a93115b892,0x97451ff859c3282305ffa26a9c5,0xff895bb7aa17a80b290bd7f2
388,16870718,0x3416cf6c708da44db2624d63ea0aaef7113527c6,0x25c5a93115b892,0x97451ff859c3282305ffa26a9c5,0xff896a1f765aa8c2a0bc1eb7
