,address,amount0,amount1,sqrt_price_x96,liquidity,tick,sender,recipient,transaction_hash,block_number,timestamp
76,0x3416cf6c708da44db2624d63ea0aaef7113527c6,-5018313983,5000000000,79079524896903301416759543880,11258427151277703,-38,0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b,0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b,0x4934c75a0b9dc55eb2c851f303a2a92b1fb0baa188be5803c0e3157ae22e6a7c,16870989,2023-03-20 19:32:00
77,0x3416cf6c708da44db2624d63ea0aaef7113527c6,-10001513086,9965000000,79079489714262496647543615282,11258427151277703,-38,0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b,0x214976428582f938e9d75966416f61811fe9965b,0x1c3ef11e2562c8ecef3216c8e1c7423c1f8bd25e9e71e830415cd3e5601c968b,16870984,2023-03-20 19:31:00
78,0x3416cf6c708da44db2624d63ea0aaef7113527c6,2164823895,-2156487813,79079419595259372742496269585,10631904601946258,-38,0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b,0xa073bbf6026b8eb1dc9ae5254973381bf1a7338e,0x0c8721024a287326a474588d3c03ca0fee11e04c53b3d5592851b5cc648b4969,16870979,2023-03-20 19:30:00
79,0x3416cf6c708da44db2624d63ea0aaef7113527c6,13134133582,-13083576802,79079435665246204886934214556,10631904601946258,-38,0xdef1c0ded9bec7f1a1670819833240f027b25eff,0x7cea8a6da079dc7501d4eb2bbc937e70a2764cef,0x58c7183854bfdfbe7ea9f85f7d3f46556a47bf6a493f56e8fad056f6dbf7fbf4,16870973,2023-03-20 19:29:00
80,0x3416cf6c708da44db2624d63ea0aaef7113527c6,10638551310,-10597624340,79079533163087653803211711531,10631904601946258,-38,0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b,0x51fbc8ab8cb2fdc38e1757ccd1e19eecb1bef487,0xa5288b3c8af24eb69ff0ff17df968d50ad13312cefa7229160d681cfab2bd625,16870968,2023-03-20 19:28:00
81,0x3416cf6c708da44db2624d63ea0aaef7113527c6,27657797055,-27551495353,79079612135796208441800910201,10631904601946258,-38,0xe592427a0aece92de3edee1f18e0157c05861564,0xdef171fe48cf0115b1d80b88dc8eab59176fee57,0x8c5353a79a810184ead429b466408933c77ae6d7469c80ed18dff3d2ea80f46f,16870962,2023-03-20 19:27:00
82,0x3416cf6c708da44db2624d63ea0aaef7113527c6,13652419823,-13600000000,79079817447490879589353383198,10631904601946258,-38,0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b,0x4527147f079957171b6fe34f6b0e7ec0e3d9aab6,0xd8e4001dca6056059b4b8c71ecc1ccf5bcde3a10e6a1cabb4b70bc35e480773c,16870955,2023-03-20 19:26:00
83,0x3416cf6c708da44db2624d63ea0aaef7113527c6,18791144269,-18719050811,79079918793679595085273156139,10631904601946258,-38,0x6d8e9bd8f845f51a224e216b6dd25d5e593d8dd3,0x6d8e9bd8f845f51a224e216b6dd25d5e593d8dd3,0x85065914271148d67872440a9073f3ac63d3a69ff478b83b091734d5923e0750,16870955,2023-03-20 19:26:00
84,0x3416cf6c708da44db2624d63ea0aaef7113527c6,13301660504,-13250667729,79080058286654309478721905067,10631904601946258,-38,0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b,0x1964b16073d891b048d36c4a1fa5b3e66cd919be,0x402a17e9016c286b990034a063ef2ad710f36c2c08d54a183caf563d21079983,16870953,2023-03-20 19:25:00
85,0x3416cf6c708da44db2624d63ea0aaef7113527c6,8080000000,-8049040954,79080157029644919590290645914,10631904601946258,-38,0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b,0xf09ac94f7867ccdb6e511d1c599504ab31eca763,0xdcfe471852b5cee55a56b05b723ab2f069aecb408f7d60894b0a3afa88f7b468,16870953,2023-03-20 19:25:00
86,0x3416cf6c708da44db2624d63ea0aaef7113527c6,10000000000,-9961748332,79080403866334250202919056741,10631904601946258,-38,0x1111111254eeb25477b68fb85ed929f73a960582,0xf280a50841b898ab9cc65c517124c038b67416c8,0x511b5550c1fe5c1a6cc8cd2568d36dcdb9ecb1bfded0aaa8d9adcfc929720c58,16870946,2023-03-20 19:24:00
87,0x3416cf6c708da44db2624d63ea0aaef7113527c6,25171205709,-25074838862,79080217010499589649111260232,10631904601946258,-38,0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b,0x5a482622533d0f668568654792f0c1f7e21bfb67,0x577598ef03daa808092980b6365d225db4e816acb309144ca8ba54fe666db6fa,16870948,2023-03-20 19:24:00
88,0x3416cf6c708da44db2624d63ea0aaef7113527c6,30562863,-30446027,79080535512310100643494764419,10631904601946258,-38,0xdecf04ca46d287b3cb99692ad512e568ba276140,0xdecf04ca46d287b3cb99692ad512e568ba276140,0xdd108d80d19e8c45ba8f63c50bd3b5b1c519bb4a3bce85af6e3ea2330925e1c6,16870941,2023-03-20 19:23:00
89,0x3416cf6c708da44db2624d63ea0aaef7113527c6,7733856686,-7704286219,79080478100542076533738497234,10631904601946258,-38,0x7122db0ebe4eb9b434a9f2ffe6760bc03bfbd0e0,0x7122db0ebe4eb9b434a9f2ffe6760bc03bfbd0e0,0x340b64e507ead5efd42a9c6f9420527857bc0d75acf06ba760097a1c8cf6dba6,16870942,2023-03-20 19:23:00
90,0x3416cf6c708da44db2624d63ea0aaef7113527c6,3196308223,-3184090396,79080535739191630771892048983,10631904601946258,-38,0xd6fca65266adac7a35d679ad53dd3aea1f94b95f,0x703b120f15ab77b986a24c6f9262364d02f9432f,0xf696db77f72771941c04e091b33d8f5b4e94de493054773ed53e85b232eafb84,16870939,2023-03-20 19:22:00
91,0x3416cf6c708da44db2624d63ea0aaef7113527c6,-36841222198,36707622577,79080559466796500744416800170,10631904601946258,-38,0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b,0x5ad25bb788217db92664215f922d4cd347dbc7d3,0xadd5c334ab7913c66532a87328c35c4fcca2df3e403c95e64eac1c79d9bcd651,16870935,2023-03-20 19:22:00
92,0x3416cf6c708da44db2624d63ea0aaef7113527c6,-1641521158,1635562500,79080285951676857647887795788,10631904601946258,-38,0xdef1c0ded9bec7f1a1670819833240f027b25eff,0xdef1c0ded9bec7f1a1670819833240f027b25eff,0xa370a7fb325c0b4791acd4eaa877a98f4734854d29859f21e14ec53c7f116ebf,16870932,2023-03-20 19:21:00
93,0x3416cf6c708da44db2624d63ea0aaef7113527c6,-595469472,593307817,79080273764805541294905816562,10631904601946258,-38,0xe592427a0aece92de3edee1f18e0157c05861564,0x767af52d988d1241a346851a1b39ccd11357376e,0x32a4f5ade1ca449c6a8ae34b629b4918ad6d2c72b2bc7c8ab1f2c44c595c59f0,16870930,2023-03-20 19:21:00
94,0x3416cf6c708da44db2624d63ea0aaef7113527c6,82987771728,-82670614819,79080269343961937078858820645,10631904601946258,-38,0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b,0x6bc82dd4f9f9baa4338ed7a3ec51b886391e66e7,0x4855692e6e25fc6c15d9d95a15e1658e530a8ef063f7581180332116a77e1b0a,16870928,2023-03-20 19:20:00
95,0x3416cf6c708da44db2624d63ea0aaef7113527c6,13911780687,-13858739668,79080885399236258114599182587,10631904601946258,-38,0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b,0xc91f2181cf37ae0a4b8da099cb35ae528364bd3e,0xe2f127f9c9dd703c5921bfe59620987659d03ba25e990edbccf71b4b19405360,16870927,2023-03-20 19:20:00
96,0x3416cf6c708da44db2624d63ea0aaef7113527c6,131567091843,-131067259958,79080988673533744897882473438,10631904601946258,-38,0x1111111254eeb25477b68fb85ed929f73a960582,0x9008d19f58aabd9ed0d60971565aa8510560ab41,0xa97f586c0db5ef461bd342eb9661ecf7c95b346478e190edc139f8f35c906d79,16870925,2023-03-20 19:20:00
97,0x3416cf6c708da44db2624d63ea0aaef7113527c6,-1405040751,1400000000,79081965377008902993774617923,10631904601946258,-37,0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b,0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b,0x987289aa037a29430c54c4ac1ca7a2e0cd51864e1bc58dbe06125c135597e610,16870916,2023-03-20 19:18:00
98,0x3416cf6c708da44db2624d63ea0aaef7113527c6,5638088149,-5616738698,79081948962710359308451725303,10631904601946258,-37,0xe592427a0aece92de3edee1f18e0157c05861564,0xdef171fe48cf0115b1d80b88dc8eab59176fee57,0x1f15c12f4c605447a7cbe0fcdc626eebe44f0b673e87a388859033f66ca41235,16870911,2023-03-20 19:17:00
99,0x3416cf6c708da44db2624d63ea0aaef7113527c6,-805803582,802912500,79081954945356275400089452236,10631904601946258,-37,0xdef1c0ded9bec7f1a1670819833240f027b25eff,0xdef1c0ded9bec7f1a1670819833240f027b25eff,0x2e15814364c3d23d114bf90fd69ce70298d1d434dc6d314171703eb60b344025,16870911,2023-03-20 19:17:00
100,0x3416cf6c708da44db2624d63ea0aaef7113527c6,390775134,-389294754,79081902255342684143491298071,10631904601946258,-37,0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b,0x9897234207415ce76166192d20373b848f6d5254,0x4cebe33b2812ca52929a9779a233c53bfc6097e0780563cc272788a99b904f84,16870908,2023-03-20 19:16:00
101,0x3416cf6c708da44db2624d63ea0aaef7113527c6,-11928551724,11885752522,79081990818229483606348624805,10631904601946258,-37,0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b,0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b,0x9604d3cd4c5df7a5f9f03268cf1b8ec011e83571fe77c72d133f14e8eb37e483,16870909,2023-03-20 19:16:00
102,0x3416cf6c708da44db2624d63ea0aaef7113527c6,5156467868,-5136936220,79081905156338245963668148864,10631904601946258,-37,0xe592427a0aece92de3edee1f18e0157c05861564,0xdef171fe48cf0115b1d80b88dc8eab59176fee57,0xbdb8a00fafb505ba7f1b0a04d755f53ace1e96818bbff3de7bd2c7893ab61d54,16870904,2023-03-20 19:15:00
103,0x3416cf6c708da44db2624d63ea0aaef7113527c6,1000000000,-996212779,79081943436404979765474318881,10631904601946258,-37,0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b,0x9897234207415ce76166192d20373b848f6d5254,0x62e9a3705fbaf79b2a8d2c7101fbad5f52ab2e27c629aa63e9dd281ade55caba,16870896,2023-03-20 19:14:00
104,0x3416cf6c708da44db2624d63ea0aaef7113527c6,495625000,-493748027,79081950860108537800842349390,10631904601946258,-37,0x1111111254eeb25477b68fb85ed929f73a960582,0x1111111254eeb25477b68fb85ed929f73a960582,0x0e2c8dd14f5a386cca9ce20fe65c1670899636a012c3dd8535fe327dc9d700de,16870881,2023-03-20 19:11:00
105,0x3416cf6c708da44db2624d63ea0aaef7113527c6,-443975831177,442364513283,79081954539482126622588657694,10631904601946258,-37,0x280027dd00ee0050d3f9d168efd6b40090009246,0x280027dd00ee0050d3f9d168efd6b40090009246,0x10f692b8a617c1751570a8d0ea03eb90bf2d1efafe1a2fab752e88282c12dfc8,16870875,2023-03-20 19:10:00
106,0x3416cf6c708da44db2624d63ea0aaef7113527c6,62602685367,-62364402292,79080958441452854597458675874,10631904601946258,-38,0xe592427a0aece92de3edee1f18e0157c05861564,0xdef171fe48cf0115b1d80b88dc8eab59176fee57,0x11d387532d124435ff1fe9303854ec031970f224195edbd8aa810ce847457dc0,16870873,2023-03-20 19:09:00
107,0x3416cf6c708da44db2624d63ea0aaef7113527c6,309840523295,-308650393732,79078658401669743907622965203,10631904601946258,-38,0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b,0x3d76802c1d3fdd32ff8eac31c84b51904450488f,0x4020dce55e210a4c7e72835c8480574b12d96e3ffb37b88366833efa67ffe3b4,16870874,2023-03-20 19:09:00
108,0x3416cf6c708da44db2624d63ea0aaef7113527c6,-4374789675,4359033606,79081423176341376735714845991,10631904601946258,-38,0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b,0x8375631f2bd0b17a25aa114f15b6f40142b0db58,0x71ac5346b7237304e180b8634c8a15490d87a6a75a08ed156e8dd73899f7461f,16870861,2023-03-20 19:07:00
109,0x3416cf6c708da44db2624d63ea0aaef7113527c6,2836337369,-2825715352,79083613310191497672448322619,10631904601946258,-37,0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b,0x25621211e8a7873169cc8612844bd997dc0100fd,0x8a6af83897a7eac7c9e328d2decac85f5138ac81c7453813ba423ce5d4c8e7d3,16870858,2023-03-20 19:06:00
110,0x3416cf6c708da44db2624d63ea0aaef7113527c6,299390000000,-298260329372,79081390696395403072564278880,10631904601946258,-38,0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b,0x70e09c770c8bb76ed309db5ad9eab63a89a93788,0xd01a0ea935ac2106f275897bbd895d2505932a4345fdcf4ce27b8221d6011311,16870859,2023-03-20 19:06:00
111,0x3416cf6c708da44db2624d63ea0aaef7113527c6,34323124499,-34194704490,79083634367212184600137959956,10631904601946258,-37,0x7122db0ebe4eb9b434a9f2ffe6760bc03bfbd0e0,0x7122db0ebe4eb9b434a9f2ffe6760bc03bfbd0e0,0x2ee8693223975147811514a60b5dc6d8dd7f082b471817edd2806c1befc41502,16870847,2023-03-20 19:04:00
112,0x3416cf6c708da44db2624d63ea0aaef7113527c6,2146937350,-2138911904,79083889183607359937013892182,10631904601946258,-37,0x1111111254eeb25477b68fb85ed929f73a960582,0x7cea8a6da079dc7501d4eb2bbc937e70a2764cef,0x9916e60a92ca28b4b5031e34b40012d94fbb8f18ebfc8afb3023e4c24f3d6348,16870839,2023-03-20 19:02:00
113,0x3416cf6c708da44db2624d63ea0aaef7113527c6,4309146486,-4293041109,79083905122619822197797620164,10631904601946258,-37,0x1111111254eeb25477b68fb85ed929f73a960582,0x7cea8a6da079dc7501d4eb2bbc937e70a2764cef,0x9691fe1f5a2f5476ca280d0ae6813456d79d27a71c01eba382826adb146cf381,16870835,2023-03-20 19:02:00
114,0x3416cf6c708da44db2624d63ea0aaef7113527c6,-3010993142,3000340000,79083937114042940355256810675,10631904601946258,-37,0xdef1c0ded9bec7f1a1670819833240f027b25eff,0x0aa11c993ef6d37db4143a520e2648478a760262,0x9a7c6e6a3a90bed8771c15646d6f2b51ccd645f2b63ec9b561e9eeaedd3374db,16870829,2023-03-20 19:00:00
115,0x3416cf6c708da44db2624d63ea0aaef7113527c6,20000000000,-19925284476,79083914757968194159230132091,10631904601946258,-37,0x1111111254eeb25477b68fb85ed929f73a960582,0xbd4dbe0cb9136ffb4955ede88ebd5e92222ad09a,0x19018136e0debf477c07c659a9b4b641883588a93ff40b38f41e875f7bedd4f5,16870819,2023-03-20 18:58:00
116,0x3416cf6c708da44db2624d63ea0aaef7113527c6,56931308205,-56719035204,79084063239706484670668777670,10631904601946258,-37,0x1111111254eeb25477b68fb85ed929f73a960582,0xbd4dbe0cb9136ffb4955ede88ebd5e92222ad09a,0x48415cbdb71e8732b7723c8ea936ef8cd37a669edfbc9c3638bc27d7bfaf2767,16870792,2023-03-20 18:53:00
117,0x3416cf6c708da44db2624d63ea0aaef7113527c6,-428981720,427469984,79084485905739246925528819358,10631904601946258,-37,0x1111111254eeb25477b68fb85ed929f73a960582,0x1111111254eeb25477b68fb85ed929f73a960582,0x3d02c7c465e8a91b00f5fdeae22e2621dddab70636729e451cda5c2d9141849f,16870787,2023-03-20 18:52:00
118,0x3416cf6c708da44db2624d63ea0aaef7113527c6,-1691084736,1685125000,79084482720583259929572931614,10631904601946258,-37,0x1111111254eeb25477b68fb85ed929f73a960582,0x1111111254eeb25477b68fb85ed929f73a960582,0xc74e435cd702d32bb7af2461954650e848fb3db4681190cb7e9463ed3ec76c04,16870786,2023-03-20 18:51:00
119,0x3416cf6c708da44db2624d63ea0aaef7113527c6,-100282816,99929382,79084470164412810745672384302,10631904601946258,-37,0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b,0xffdb8a480fe5eaeaa6716df7975e8cabb763ef61,0xe3129d85e321548d1c39757310de8257c6ff4981d63a6e15380759fb3b0b0033,16870774,2023-03-20 18:49:00
120,0x3416cf6c708da44db2624d63ea0aaef7113527c6,28641081125,-28534537014,79084509826013501166303726429,10631904601946258,-37,0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b,0xcaa06b887c0f10b04ee353636dc97bb5d9a812b4,0x8b402d843dc6f30c09fb417c916f20c1175dd8ca80b5767c9a6f2db1fea672db,16870759,2023-03-20 18:46:00
121,0x3416cf6c708da44db2624d63ea0aaef7113527c6,5442511848,-5422248489,79084469419820953838977741971,10631904601946258,-37,0xe592427a0aece92de3edee1f18e0157c05861564,0x22f9dcf4647084d6c31b2765f6910cd85c178c18,0x90b0ba3dc9b3e7fe3dba49e9c9d433847ade8930ddfd6917acfdb44b703c672c,16870760,2023-03-20 18:46:00
122,0x3416cf6c708da44db2624d63ea0aaef7113527c6,-1487257989,1482025595,79084722463261531519947710035,10631904601946258,-37,0xdef1c0ded9bec7f1a1670819833240f027b25eff,0x74de5d4fcbf63e00296fd95d33236b9794016631,0xa1f489f0da321d52b06afe0f1f562c58cf5d77692af0a1b416a2ec01eee4457a,16870747,2023-03-20 18:44:00
123,0x3416cf6c708da44db2624d63ea0aaef7113527c6,1219702462,-1215168450,79084717427058056990971927125,10631904601946258,-37,0x7122db0ebe4eb9b434a9f2ffe6760bc03bfbd0e0,0x1111111254fb6c44bac0bed2854e76f90643097d,0x53e16dc12108fa919bdbed98c97b144297bf3dd16025f55d0f83e74cdcdd9529,16870739,2023-03-20 18:42:00
124,0x3416cf6c708da44db2624d63ea0aaef7113527c6,809059287,-806051609,79084711420421397486203329170,10631904601946258,-37,0x1111111254eeb25477b68fb85ed929f73a960582,0x74de5d4fcbf63e00296fd95d33236b9794016631,0x34d1fa31c7a3266c0d009ea07e3721b94616a7e3ef772b828bdc9521f7c4d910,16870741,2023-03-20 18:42:00
125,0x3416cf6c708da44db2624d63ea0aaef7113527c6,2275338720,-2266881326,79084726482402987946765847913,10631904601946258,-37,0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b,0xf6e167a0dc136b6c7617c0da97c05d8aa41cca4f,0xcd28da2de9860c5904149b1dcb188a76989aabc7e137cf604230f7209144ad7a,16870734,2023-03-20 18:41:00
126,0x3416cf6c708da44db2624d63ea0aaef7113527c6,170634255,-170000000,79084732198263394081416153160,10631904601946258,-37,0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b,0xee21148f5dde09d5f9587c24a389b6a3e4b7c228,0xd8c5fe672942e162a293bd6a9ea808b78cf924d7d1c4c2169a15c34d37baed88,16870729,2023-03-20 18:40:00
127,0x3416cf6c708da44db2624d63ea0aaef7113527c6,-1505295061,1500000000,79084743375034066503221687825,10631904601946258,-37,0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b,0x9bbb5125b8b8ce88528be5f28f09af3ccced8dd0,0x5d6926ebc7b758191b8fd5e35a6b1fa072b4101851e85cddc51de8a693bf8449,16870729,2023-03-20 18:40:00
128,0x3416cf6c708da44db2624d63ea0aaef7113527c6,9162948322,-9128897319,79084733465090753025115150322,10631904601946258,-37,0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b,0xab916aaa2bdcdc118d77f1626adf4528e823b544,0xd6dd0fcdacc7448d7639d06a4bb8c787fdc05da6a275f020922355d8b582ce14,16870726,2023-03-20 18:39:00
129,0x3416cf6c708da44db2624d63ea0aaef7113527c6,1987917861,-1980532508,79084801492954761587395927735,10631904601946258,-37,0x1111111254eeb25477b68fb85ed929f73a960582,0xbd4dbe0cb9136ffb4955ede88ebd5e92222ad09a,0xd8ceedaf1695568069eb8f5313e6086126c9bb8be0cf8b2f27a0a5855e8bb0a8,16870718,2023-03-20 18:38:00
130,0x3416cf6c708da44db2624d63ea0aaef7113527c6,-177770350547,177139963429,79085154381555794941159934666,4539641426787489,-37,0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b,0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b,0x619cdab9237837e2869404123b98785c1ae2d9453a3c1e0de55926d90901ff2a,16870698,2023-03-20 18:34:00
131,0x3416cf6c708da44db2624d63ea0aaef7113527c6,19446433492,-19374274121,79084816251735746475704424883,4539641426787489,-37,0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b,0x10c4565b1b092e36e0d98916650b696b15e04e15,0x91e4648d743700fa8159097fe13dc9b8611dd080f1f3115cffdef51016ee590a,16870698,2023-03-20 18:34:00
132,0x3416cf6c708da44db2624d63ea0aaef7113527c6,8400000000,-8368227355,79082063152746381866697138967,4539641426787489,-37,0x3b3ae790df4f312e745d270119c6052904fb6790,0x49cc85813b9cee989fda8da335c75d70dd6ed1f0,0xf2c96fc3959465380e20cd320e8ac1e294374d14e3b5be6cada3d2f4c05adb5a,16870696,2023-03-20 18:33:00
133,0x3416cf6c708da44db2624d63ea0aaef7113527c6,-4014380408,4000000000,79082209199364285762140898561,4539641426787489,-37,0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b,0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b,0xc9cf6c9d6a058b8dc9c8cfea53ab45dcb3cdb1c8085dedc15137d26fa081079c,16870694,2023-03-20 18:33:00
134,0x3416cf6c708da44db2624d63ea0aaef7113527c6,-5593240402,5573192392,79082139396283160851618926608,4539641426787489,-37,0xdef1c0ded9bec7f1a1670819833240f027b25eff,0xdef1c0ded9bec7f1a1670819833240f027b25eff,0x34716dbf49e64867f4e3420928b701011b72a32bcc8f003fb8e0838c66735a39,16870686,2023-03-20 18:31:00
135,0x3416cf6c708da44db2624d63ea0aaef7113527c6,-20001805201,19930000000,79082042139783008251962060238,4539641426787489,-37,0x1111111254fb6c44bac0bed2854e76f90643097d,0x7ca43abc1a2c489b25e2203d3b683b1e5c7fd871,0x200c4a2c5fe05d33c90c247d99bcacba2ed446c94b3953c68d6c2b42d02dedf2,16870686,2023-03-20 18:31:00
136,0x3416cf6c708da44db2624d63ea0aaef7113527c6,1006000000,-1002183870,79081694345931303385286334980,4539641426787489,-38,0xdef1c0ded9bec7f1a1670819833240f027b25eff,0x7cea8a6da079dc7501d4eb2bbc937e70a2764cef,0x2ac1a9175d50ea0191ea9f5890fbdc268c14d6b7efe46df11d7a1aafe4046d57,16870686,2023-03-20 18:31:00
137,0x3416cf6c708da44db2624d63ea0aaef7113527c6,-25090309414,25000000000,79081711836560874929330273221,4539641426787489,-38,0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b,0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b,0x7eb8fc2a1e54585348de78224cc373c535bcf5ed6ebf0a807e51432e2f9a8e65,16870680,2023-03-20 18:30:00
138,0x3416cf6c708da44db2624d63ea0aaef7113527c6,-3000000000,2989183416,79081275567303844238567948512,4539641426787489,-38,0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b,0x1b752293437f25032ac09a51e3c5d9c49420cd14,0x92c1fddf7dcab1c05d1c7fb3a904bd2c83611ef0ab9b7dafddcad9ccce0438f5,16870662,2023-03-20 18:27:00
139,0x3416cf6c708da44db2624d63ea0aaef7113527c6,24452117,-24359064,79081223403750741371035810894,4539641426787489,-38,0xdecf04ca46d287b3cb99692ad512e568ba276140,0xdecf04ca46d287b3cb99692ad512e568ba276140,0x9929b5e15c25ffd1b3dd31c3ea3a182cd050e241cb1a44af3ff2d442937d7b6e,16870662,2023-03-20 18:27:00
140,0x3416cf6c708da44db2624d63ea0aaef7113527c6,13728740512,-13676567910,79081310759478098878485572376,4539641426787489,-38,0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b,0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b,0x0537fa82063426d097a2ba7a30f66243ed9f74993b944c81e6944d755fbb51cb,16870653,2023-03-20 18:25:00
141,0x3416cf6c708da44db2624d63ea0aaef7113527c6,-240879387926,240000000000,79081549449991983688065125772,4539641426787489,-38,0x7122db0ebe4eb9b434a9f2ffe6760bc03bfbd0e0,0x7122db0ebe4eb9b434a9f2ffe6760bc03bfbd0e0,0x652591dfb4d8bb84f75f90d8dbbe5331413f07c62c1422f637b8824789634af3,16870652,2023-03-20 18:25:00
142,0x3416cf6c708da44db2624d63ea0aaef7113527c6,5000000000,-4980978256,79081223828877700419600279175,4539641426787489,-38,0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b,0xe56c97448faec80fdcd16ac863c74fd00183adb1,0x1d93cae6c31e2fac40b56cb2abb268831a48ea9e7031a1dd22cdfad252b922fc,16870653,2023-03-20 18:25:00
143,0x3416cf6c708da44db2624d63ea0aaef7113527c6,-20074434294,20000000000,79077360944099466954606620565,4536159049452845,-39,0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b,0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b,0x057f561cb7b0d49248d53538447d7afd529616563dfae94ca991c1e76403f94d,16870649,2023-03-20 18:24:00
144,0x3416cf6c708da44db2624d63ea0aaef7113527c6,-128911312938,128429110657,79077011660757175116239456746,4536159049452845,-39,0x280027dd00ee0050d3f9d168efd6b40090009246,0x280027dd00ee0050d3f9d168efd6b40090009246,0x4cc5e2cd8f7b3d953dc701ade53a9d97db6d9e9d2d0a2dabed4be9c47cf27362,16870646,2023-03-20 18:23:00
145,0x3416cf6c708da44db2624d63ea0aaef7113527c6,634323325,-631808392,79074895015879273250088815577,4536159049452845,-39,0xdef1c0ded9bec7f1a1670819833240f027b25eff,0x74de5d4fcbf63e00296fd95d33236b9794016631,0xbd702ed142cf1f8a06ac7a8d798b52ff759d6831161cbd220cfe82c5050f0788,16870643,2023-03-20 18:23:00
146,0x3416cf6c708da44db2624d63ea0aaef7113527c6,7257873085,-7229084896,79074768753306299168760410209,4536159049452845,-39,0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b,0xd3088974784cfa3b4e7938f28f16345eeff8036b,0xfb33424c496803d1a0037aef5083be3755b05fea2eae280f003412514f7af92a,16870645,2023-03-20 18:23:00
147,0x3416cf6c708da44db2624d63ea0aaef7113527c6,11338060760,-11293137953,79074906050990132866029645226,4536159049452845,-39,0xdef1c0ded9bec7f1a1670819833240f027b25eff,0x6131b5fae19ea4f9d964eac0408e4408b66337b5,0xbe4debb5b4f560fa5bd9fab02c36e4ed118bc56b477d67aa98c6fdfcd444a86b,16870636,2023-03-20 18:21:00
148,0x3416cf6c708da44db2624d63ea0aaef7113527c6,10250000000,-10209436715,79075103295963102495163620180,4536159049452845,-39,0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b,0xfd8750f24166cf913a1528270fb61fd4d3d93679,0x472130a1bced2f08ef44ef362d6a95a15130c36a81c1260ea203a1df57bbaa5d,16870635,2023-03-20 18:21:00
149,0x3416cf6c708da44db2624d63ea0aaef7113527c6,40914531552,-40753075376,79075281613103762362935065678,4536159049452845,-39,0x6d8e9bd8f845f51a224e216b6dd25d5e593d8dd3,0x6d8e9bd8f845f51a224e216b6dd25d5e593d8dd3,0x810a42edf29cde31fbc3a06fd7aac5190063adca3d553f919354d96152dba35d,16870635,2023-03-20 18:21:00
150,0x3416cf6c708da44db2624d63ea0aaef7113527c6,-29187493029,29078204218,79075993402801537755338525539,4536159049452845,-39,0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b,0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b,0x465d017742377333a281f0f9a2d345d706bbcfa07f45d09f08b18c1bd7a5cd96,16870625,2023-03-20 18:19:00
151,0x3416cf6c708da44db2624d63ea0aaef7113527c6,130000000000,-129490202292,79075485576183692470520078467,4536159049452845,-39,0x1111111254eeb25477b68fb85ed929f73a960582,0xbd4dbe0cb9136ffb4955ede88ebd5e92222ad09a,0x4674d4b94c4887d3709d96bb2590e1dccdab71027fc2122d6f839406c7b98966,16870624,2023-03-20 18:19:00
