,USDC_reserve,WETH_reserve,USDC_WETH_price,WETH_USDC_price,timestamp
241,28295010.142964,15969.831350102462,1771.778895008961,0.0005644045105272249,2023-03-20 14:46:00
242,28294510.142964,15970.112710722871,1771.7163714170981,0.000564424428273559,2023-03-20 14:45:00
243,28293922.9097815,15970.443172096566,1771.64294098032,0.0005644478223554017,2023-03-20 14:44:00
244,28296460.021709334,15969.005590515988,1771.961318110006,0.0005643464120873395,2023-03-20 14:43:00
245,28299357.204659,15967.365210265272,1772.3247907216153,0.0005642306676717208,2023-03-20 14:41:00
246,28303393.573457,15965.081241060812,1772.8311648463844,0.0005640695063518075,2023-03-20 14:40:00
247,28303293.573457,15965.137478989293,1772.8186563194445,0.0005640734862730427,2023-03-20 14:39:00
248,28303297.399582997,15965.13431177462,1772.8192476812524,0.0005640732981201424,2023-03-20 14:35:00
249,28288184.455519,15973.638077697593,1770.9293473360326,0.000564675265845177,2023-03-20 14:33:00
250,28288043.53539,15973.717413481783,1770.9117297589698,0.0005646808834091947,2023-03-20 14:32:00
251,28287484.53539,15974.03212941239,1770.84184546933,0.0005647031679174696,2023-03-20 14:31:00
252,28286925.53539,15974.34685762467,1770.771962541207,0.0005647254537308777,2023-03-20 14:30:00
253,28286005.53539,15974.86486763205,1770.6569529894023,0.0005647621349876681,2023-03-20 14:29:00
254,28280550.8311115,15977.937291850769,1769.9751831532146,0.0005649797390525143,2023-03-20 14:28:00
255,28257009.698299,15991.208218281963,1767.0340673529502,0.0005659200456769692,2023-03-20 14:25:00
256,28259527.989027,15989.777128531641,1767.3497111227157,0.00056581897386044,2023-03-20 14:24:00
257,28258927.989027,15990.115608628339,1767.274776536222,0.0005658429652687934,2023-03-20 14:23:00
258,28268139.759472,15984.889217636292,1768.4288814640938,0.0005654736871137806,2023-03-20 14:21:00
259,28270473.819425,15983.565506264757,1768.7213662273534,0.0005653801775081055,2023-03-20 14:19:00
260,28270354.845117,15983.63257046522,1768.7065015092599,0.0005653849291257126,2023-03-20 14:18:00
261,28270059.644245,15983.798973620535,1768.6696192126515,0.0005653967191708558,2023-03-20 14:15:00
262,28272084.81970933,15982.649452184856,1768.9235385668,0.0005653155597433122,2023-03-20 14:14:00
263,28270036.388602,15983.802703202062,1768.6677515694446,0.0005653973162074336,2023-03-20 14:12:00
264,28268400.172272,15984.725093524337,1768.4633302654652,0.0005654626719627199,2023-03-20 14:11:00
265,28267400.172272,15985.288879752328,1768.3384006952,0.0005655026207692274,2023-03-20 14:10:00
266,28289052.43530575,15973.015453551796,1771.055154933298,0.0005646367051686741,2023-03-20 14:09:00
267,28312267.65805,15959.862920582824,1773.9668441347796,0.0005637083935961227,2023-03-20 14:08:00
268,28337588.264059,15945.559363922475,1777.1460766797577,0.0005626999452224547,2023-03-20 14:06:00
269,28337765.446634,15945.459363922475,1777.1683336229141,0.0005626928980674621,2023-03-20 14:05:00
270,28337898.385389,15945.384335495533,1777.185032931873,0.000562687610726876,2023-03-20 14:04:00
271,28331339.5109885,15949.060532614692,1776.3650636790178,0.0005629479210918836,2023-03-20 14:03:00
272,28258889.625028,15989.82239257224,1767.305379302377,0.0005658335483139745,2023-03-20 14:02:00
273,28242666.531385,15998.97585379507,1765.2796522400927,0.0005664824826655803,2023-03-20 14:01:00
274,28242666.531385,15998.97585379507,1765.2796522400927,0.0005664824826655803,2023-03-20 14:00:00
275,28242257.726159,15999.206743394829,1765.2286253394473,0.0005664988577941802,2023-03-20 13:59:00
276,28225566.656032,16008.639417449001,1763.1458814239359,0.0005671680435174869,2023-03-20 13:58:00
277,28225284.902257334,16008.798714010487,1763.1107372375147,0.0005671793489362462,2023-03-20 13:56:00
278,28233097.810893,16004.353344551899,1764.0886339299695,0.0005668649420539674,2023-03-20 13:55:00
279,28234043.930665,16003.813718638126,1764.2072337909985,0.0005668268335183959,2023-03-20 13:54:00
280,28239463.687347,16000.733004344644,1764.8856261572016,0.0005666089548121959,2023-03-20 13:53:00
281,28243644.467562333,15998.353956730249,1765.4094302969304,0.0005664408587350299,2023-03-20 13:52:00
282,28245777.483023,15997.141242233225,1765.6765702894954,0.0005663551393424464,2023-03-20 13:51:00
283,28245692.370852,15997.187894534532,1765.66610173557,0.0005663584979440364,2023-03-20 13:50:00
284,28244818.063614,15997.681591089315,1765.5569592616703,0.0005663935082166148,2023-03-20 13:48:00
285,28244368.063614,15997.935707134182,1765.5007858931822,0.0005664115292331016,2023-03-20 13:47:00
286,28243988.0969,15998.15028189577,1765.4533554958646,0.0005664267463578096,2023-03-20 13:45:00
287,28243840.598958,15998.233578469812,1765.434943828308,0.0005664326536051912,2023-03-20 13:44:00
288,28242890.598958,15998.770093203697,1765.3163608467394,0.0005664707030304454,2023-03-20 13:43:00
289,28242563.2332,15998.954698150426,1765.275529967003,0.0005664838055358607,2023-03-20 13:42:00
290,28226018.866106,16008.303890372437,1763.21108465972,0.000567147069741221,2023-03-20 13:41:00
291,28229440.032653,16006.357983926397,1763.6391776943285,0.0005670094045582143,2023-03-20 13:40:00
292,28229598.284886,16006.267983926396,1763.6589811712734,0.0005670030378185041,2023-03-20 13:38:00
293,28244440.9084765,15997.834784625222,1765.5172459139626,0.0005664067411698275,2023-03-20 13:37:00
294,28261174.1937102,15988.326415562135,1767.6133282517173,0.0005657347759636101,2023-03-20 13:36:00
295,28319698.98086567,15955.184912322375,1774.9531348702283,0.0005633954150216095,2023-03-20 13:35:00
296,28373579.2220985,15924.794776143975,1781.7236335112248,0.000561254429123233,2023-03-20 13:34:00
297,28381563.53145,15920.300214160745,1782.7279102566952,0.0005609380961876622,2023-03-20 13:32:00
298,28379413.53145,15921.502704535258,1782.4582302111862,0.0005610229643322031,2023-03-20 13:31:00
299,28376783.581167,15922.972224736372,1782.1285623470085,0.0005611267460731719,2023-03-20 13:30:00
300,28379203.6364825,15921.60697452669,1782.4333858701261,0.000561030791619507,2023-03-20 13:27:00
301,28380748.851867,15920.737109294923,1782.6278178601174,0.0005609695921835266,2023-03-20 13:26:00
302,28382312.944662,15919.857109294924,1782.8246038773038,0.0005609076730404049,2023-03-20 13:25:00
303,28388070.4045285,15916.618665768856,1783.549073264833,0.0005606798375524249,2023-03-20 13:24:00
304,28391889.642698,15914.471123562726,1784.0297313217905,0.0005605287750776992,2023-03-20 13:23:00
305,28390904.642698,15915.021607141576,1783.9061324276242,0.0005605676116148289,2023-03-20 13:22:00
306,28390511.305005666,15915.241289325679,1783.856794185399,0.0005605831159001358,2023-03-20 13:21:00
307,28391570.860791,15914.645442747114,1783.9901594370785,0.0005605412085431798,2023-03-20 13:20:00
308,28391521.360791,15914.673106344799,1783.9839480882572,0.0005605431601958159,2023-03-20 13:18:00
309,28391747.851364,15914.545767602409,1784.0124541387609,0.0005605342034917318,2023-03-20 13:16:00
310,28389805.4531265,15915.631360078318,1783.7687255290539,0.0005606107936965438,2023-03-20 13:15:00
311,28388442.063348666,15916.393432852337,1783.597659269919,0.0005606645620621222,2023-03-20 13:14:00
312,28387516.7844295,15916.91007587238,1783.4816337631817,0.0005607010362316761,2023-03-20 13:13:00
313,28392691.041289,15914.000666113503,1784.1328297633552,0.0005604963841916628,2023-03-20 13:12:00
314,28392211.188638,15914.268766331743,1784.0726209616755,0.0005605152997981474,2023-03-20 13:11:00
315,28392389.061796,15914.168766331743,1784.0950085852658,0.0005605082662010081,2023-03-20 13:09:00
316,28390389.061796,15915.286498549185,1783.8440460612521,0.0005605871220682163,2023-03-20 13:08:00
317,28387783.316855,15916.742997000962,1783.517100347719,0.0005606898861887193,2023-03-20 13:06:00
318,28388697.538789,15916.228727800084,1783.6321671605458,0.0005606537146007804,2023-03-20 13:04:00
319,28388973.480777,15916.073555891979,1783.6668937903767,0.0005606427991018842,2023-03-20 13:03:00
320,28388273.480777,15916.464838149499,1783.5790654174884,0.000560670406706039,2023-03-20 13:02:00
321,28397813.787625,15911.101583065836,1784.779868280695,0.0005602931867240944,2023-03-20 13:01:00
322,28397813.787625,15911.101583065836,1784.779868280695,0.0005602931867240944,2023-03-20 12:57:00
323,28395103.168873,15912.61591257494,1784.4396750903652,0.000560400003406873,2023-03-20 12:56:00
324,28395050.794163,15912.645175364214,1784.4331021798885,0.0005604020676249426,2023-03-20 12:55:00
325,28392050.794163,15914.321515057482,1784.0566289489377,0.0005605203241721883,2023-03-20 12:50:00
326,28392204.342181,15914.235189763574,1784.0759548686049,0.0005605142523618894,2023-03-20 12:49:00
327,28392430.264983,15914.108176784348,1784.1043902417443,0.0005605053187860274,2023-03-20 12:48:00
328,28391862.687784668,15914.425368789125,1784.0331689988968,0.0005605276963988495,2023-03-20 12:46:00
329,28390746.968187,15915.048898915065,1783.8931660670664,0.0005605716861506688,2023-03-20 12:45:00
330,28390493.895767,15915.190339753539,1783.8614109975294,0.0005605816650525576,2023-03-20 12:44:00
331,28390293.895767,15915.302120525002,1783.8363155641107,0.0005605895514487076,2023-03-20 12:43:00
332,28390043.895767,15915.441848701124,1783.8049465201584,0.0005605994096780577,2023-03-20 12:41:00
333,28391070.722403,15914.86195605626,1783.9344707443877,0.0005605587114940305,2023-03-20 12:39:00
334,28392274.822023,15914.184942180551,1784.0860166686432,0.0005605110912013438,2023-03-20 12:38:00
335,28392269.847023,15914.187722358089,1784.0853923781644,0.0005605112873364273,2023-03-20 12:37:00
336,28391400.2016005,15914.672948170908,1783.976352796648,0.0005605455467291567,2023-03-20 12:36:00
337,28391291.926386,15914.73338925885,1783.9627741166962,0.0005605498133212045,2023-03-20 12:34:00
338,28391206.926386,15914.780893182646,1783.9521082283848,0.0005605531647332643,2023-03-20 12:33:00
339,28390842.56529,15914.984526830167,1783.9063881857687,0.0005605675312464121,2023-03-20 12:32:00
340,28390448.910774,15915.204537810878,1783.8569930612455,0.0005605830534004398,2023-03-20 12:30:00
341,28388934.552068003,15916.050967535248,1783.6669810166982,0.0005606427727490911,2023-03-20 12:29:00
342,28387987.402329,15916.58039727356,1783.5481424886805,0.0005606801275375984,2023-03-20 12:28:00
343,28388007.9667745,15916.567076352414,1783.550928507727,0.0005606792525445792,2023-03-20 12:24:00
344,28389011.865346,15916.002531732298,1783.6772649882294,0.0005606395392423186,2023-03-20 12:22:00
345,28388866.424289,15916.08382753595,1783.6590163702365,0.0005606452751462607,2023-03-20 12:21:00
346,28388581.2498985,15916.242276188397,1783.6233427814086,0.0005606564885334899,2023-03-20 12:20:00
347,28389529.88892,15915.708599991083,1783.7427539315408,0.0005606189557299694,2023-03-20 12:19:00
348,28388961.432884,15916.026337520869,1783.6714284619584,0.0005606413737659574,2023-03-20 12:18:00
349,28388872.172932,15916.076126828983,1783.6602405504382,0.0005606448903610162,2023-03-20 12:17:00
350,28389053.225494,15915.974315850159,1783.6830257565425,0.0005606377285450861,2023-03-20 12:16:00
351,28389250.352505,15915.863467215126,1783.707834072819,0.0005606299310334114,2023-03-20 12:15:00
352,28389271.109009,15915.85179549108,1783.7104462766868,0.000560629110003475,2023-03-20 12:13:00
353,28389540.869560003,15915.700106568707,1783.7443958241806,0.0005606184397394338,2023-03-20 12:11:00
354,28387691.867308,15916.733219063617,1783.51245048876,0.0005606913479779503,2023-03-20 12:10:00
355,28387655.983938,15916.753278225582,1783.5079483686443,0.0005606927633345785,2023-03-20 12:09:00
356,28387414.669992,15916.885625233454,1783.477958937077,0.0005607021921555993,2023-03-20 12:08:00
357,28386614.669992,15917.332848987851,1783.3775884002478,0.0005607337484245471,2023-03-20 12:06:00
358,28386489.481014,15917.40283658986,1783.3618821582636,0.00056073868688976,2023-03-20 12:03:00
359,28385981.294302,15917.686946542355,1783.2981255149018,0.0005607587344439475,2023-03-20 12:01:00
360,28385981.294302,15917.686946542355,1783.2981255149018,0.0005607587344439475,2023-03-20 12:00:00
361,28385481.294302,15917.96648969544,1783.2353971015996,0.0005607784601098434,2023-03-20 11:53:00
362,28385398.177592,15918.012960061626,1783.224969649862,0.00056078173927564,2023-03-20 11:49:00
363,28385095.818999,15918.182010557226,1783.187037367074,0.0005607936683547556,2023-03-20 11:48:00
364,28384247.619735,15918.656262317434,1783.0806289175332,0.0005608271346692139,2023-03-20 11:47:00
365,28406111.71575733,15906.367635769915,1785.8328887641667,0.00055996291676262,2023-03-20 11:46:00
366,28415640.59938,15901.016235525934,1787.0329908709418,0.000559586759304933,2023-03-20 11:45:00
367,28415975.802127,15900.82754710159,1787.075277557279,0.0005595735180036075,2023-03-20 11:43:00
368,28419452.744496,15898.875962919457,1787.5133318092314,0.0005594363869656415,2023-03-20 11:41:00
369,28419949.830959,15898.597018267443,1787.5759603131678,0.0005594167869305042,2023-03-20 11:40:00
370,28419355.616734,15898.927934797168,1787.5013795448444,0.0005594401276795838,2023-03-20 11:39:00
