,USDC_reserve,USDT_reserve,USDC_USDT_price,USDT_USDC_price,timestamp
261,3977158.59701,3966427.12025,1.002705577698683,0.9973017227002041,2023-03-20 06:16:00
262,3976931.8844445003,3966652.4216925,1.0025914785006242,0.9974152358352584,2023-03-20 06:10:00
263,3977182.654692,3967403.963107,1.0024647582338304,0.9975413018626481,2023-03-20 06:09:00
264,3977360.990892,3967225.538107,1.0025547962140404,0.9974517141370346,2023-03-20 05:51:00
265,3977003.091726,3967581.486311,1.002374646985199,0.997630978604316,2023-03-20 05:48:00
266,3976700.28256,3967882.694774,1.0022222400368876,0.9977826873640263,2023-03-20 05:47:00
267,3977001.516801,3968183.261085,1.0022222400367642,0.9977826873641493,2023-03-20 05:31:00
268,3976950.984244,3966136.1164410003,1.0027268019769087,0.9972806132522511,2023-03-20 05:29:00
269,3976570.0748535,3961523.9510655003,1.0037980646253217,0.9962163061851856,2023-03-20 05:28:00
270,3977541.301617,3959556.686737,1.0045420778897398,0.9954784593002998,2023-03-20 05:26:00
271,3977203.173976,3959892.304254,1.0043715506362139,0.9956474766400495,2023-03-20 05:22:00
272,3977524.584894,3959571.355374,1.0045341346092005,0.995486330973746,2023-03-20 05:17:00
273,3978027.912838,3959068.855374,1.0047887667933417,0.9952340562016491,2023-03-20 05:13:00
274,3976716.841738667,3960369.7795126666,1.00412778857852,0.9958894342707757,2023-03-20 05:04:00
275,3977716.3318069996,3963159.926407,1.0036729319719757,0.9963405148106228,2023-03-20 05:01:00
276,3977866.969787,3963610.359898,1.003596874716355,0.9964160164235548,2023-03-20 04:55:00
277,3977669.829389,3963806.214152,1.0034975512141595,0.9965146390143876,2023-03-20 04:50:00
278,3975653.779182,3965810.226343,1.0024821038519731,0.9975240417335773,2023-03-20 04:49:00
279,3977669.266498,3967820.723397,1.0024821038518514,0.9975240417336984,2023-03-20 04:45:00
280,3977576.789552,3967912.0427294997,1.0024357275803466,0.9975701937661643,2023-03-20 04:42:00
281,3977484.686233,3968002.98874,1.0023895388990145,0.9976161573856417,2023-03-20 04:37:00
282,3977278.986618,3968207.592953,1.0022860179193018,0.9977191960394225,2023-03-20 04:31:00
283,3976641.93353,3968841.387764,1.0019654465885306,0.9980384088141736,2023-03-20 04:27:00
284,3976289.763053,3969191.844023,1.0017882529514637,0.9982149391888004,2023-03-20 04:26:00
285,3976641.670292,3969543.123086,1.0017882529515088,0.9982149391887556,2023-03-20 04:20:00
286,3972042.670293,3964952.332581,1.001788252951678,0.9982149391885871,2023-03-20 04:19:00
287,3976642.408034,3960352.332581,1.0041132894462408,0.9959035603955515,2023-03-20 04:16:00
288,3976871.643728,3960123.362225,1.0042292322665398,0.9957885788118371,2023-03-20 04:02:00
289,3973268.097416,3963704.212075,1.0024128655493174,0.9975929423571444,2023-03-20 04:01:00
290,3976871.389949,3967298.831275,1.00241286554936,0.9975929423571017,2023-03-20 03:56:00
291,3976334.958313,3967832.438244,1.002142862684182,0.9978617193576149,2023-03-20 03:55:00
292,3975285.958313,3966785.6813,1.0021428626842814,0.9978617193575158,2023-03-20 03:54:00
293,3976335.329335,3965735.6813,1.002672807490671,0.9973343173658413,2023-03-20 03:53:00
294,3974149.555296,3967910.284286,1.0015724324803184,0.9984300361817824,2023-03-20 03:49:00
295,3974035.943079,3968023.381067,1.0015152536753409,0.9984870388446105,2023-03-20 03:47:00
296,3974230.260025,3967828.783838,1.0016133448633355,0.9983892538257308,2023-03-20 03:42:00
297,3974215.333354,3967843.641813,1.0016058323150274,0.9983967422480798,2023-03-20 03:35:00
298,3973865.544639,3968191.85269,1.0014297927518685,0.9985722486366821,2023-03-20 03:30:00
299,3973724.915878,3968331.864338,1.001359022310726,0.9986428221242867,2023-03-20 03:08:00
300,3973778.679513,3968278.012843,1.0013861596017712,0.9986157591769368,2023-03-20 02:59:00
301,3970031.679513,3964536.199593,1.0013861596018632,0.9986157591768452,2023-03-20 02:51:00
302,3970048.394422,3964519.457666,1.0013946045201794,0.9986073376929692,2023-03-20 02:49:00
303,3973595.8067393336,3960968.329944333,1.0031879873474452,0.9968221637806645,2023-03-20 02:32:00
304,3973200.613648,3961361.074501,1.002988755360679,0.9970201506799502,2023-03-20 02:31:00
305,3972900.6862583333,3963219.53891,1.0024429572852294,0.997563338142429,2023-03-20 02:30:00
306,3971019.5372223333,3970108.857956,1.000229872446199,0.9997711582176764,2023-03-20 02:22:00
307,3973659.543269,3975666.226713,0.9994952585731376,1.0005049963194252,2023-03-20 02:12:00
308,3973469.543269,3975855.761437,0.9993998227523382,1.0006005376767118,2023-03-20 02:08:00
309,3973219.543269,3976105.176813,0.9992742562342597,1.0007262708522837,2023-03-20 02:06:00
310,3973106.52951,3976217.93657,0.9992174958441327,1.0007831169481338,2023-03-20 01:57:00
311,3973006.52951,3976317.717158,0.9991672728681332,1.000833421144266,2023-03-20 01:56:00
312,3972763.319739,3976560.414244,0.9990451309399453,1.0009557817064343,2023-03-20 01:55:00
313,3971255.166067,3978066.05187,0.9982878902174592,1.0017150461297972,2023-03-20 01:54:00
314,3983169.488552,3966131.297446,1.0042959221034795,0.9957224539013544,2023-03-20 01:52:00
315,3981353.4904995,3967935.4439709997,1.0033820627493337,0.9966302195752563,2023-03-20 01:43:00
316,3983229.510382,3973542.561474,1.0024378621238188,0.997568066594518,2023-03-20 01:32:00
317,3983429.406553,3973342.561474,1.0025386296104453,0.9974677987107273,2023-03-20 01:17:00
318,3983494.876913,3973277.061474,1.0025716342658493,0.9974349620735754,2023-03-20 01:00:00
319,3983534.510017,3973237.411474,1.002591614211943,0.9974150848907907,2023-03-20 00:02:00
320,3983505.448084,3973266.311534,1.0025770073655211,0.9974296165316092,2023-03-19 23:58:00
321,3983599.988429,3973171.732702,1.0026246677537667,0.9973822030933601,2023-03-19 23:51:00
322,3983494.839457,3973276.294554,1.0025718183547936,0.9974347789278438,2023-03-19 23:43:00
323,3984117.723812,3972653.236285,1.0028858515569108,0.9971224526176825,2023-03-19 23:29:00
324,3982127.182787,3974633.084164,1.0018854818707312,0.998118066480801,2023-03-19 23:27:00
325,3983416.13102,3973343.109264,1.0025351502447686,0.9974712604898196,2023-03-19 23:14:00
326,3984115.923586,3972643.109264,1.0028879549474874,0.9971203613192876,2023-03-19 23:10:00
327,3985116.054631,3971643.109264,1.003392285005562,0.9966191836869234,2023-03-19 22:26:00
328,3984819.054631,3971938.239169,1.003242954619731,0.9967675281398211,2023-03-19 22:09:00
329,3984200.1543860002,3972552.944973,1.0029319732940611,0.9970767031766675,2023-03-19 22:05:00
330,3983906.003152,3973965.738052,1.0025013464521897,0.9975048946706736,2023-03-19 22:02:00
331,3983335.350111,3974533.340869,1.0022146019386706,0.9977902916856463,2023-03-19 21:54:00
332,3982431.565726,3975432.626832,1.0017605477317766,0.9982425463492619,2023-03-19 21:28:00
333,3983730.372292,3974132.626832,1.0024150541416759,0.9975907642929965,2023-03-19 21:26:00
334,3983424.942093,3974436.430387,1.0022615814502094,0.997743521759123,2023-03-19 21:02:00
335,3978923.942094,3969945.586796,1.0022615814503508,0.9977435217589822,2023-03-19 21:01:00
336,3983425.691487,3965445.586796,1.0045341952871247,0.9954862708423493,2023-03-19 20:57:00
337,3981522.691488,3963551.176423,1.0045341952872724,0.995486270842203,2023-03-19 20:56:00
338,3982348.493235,3960579.069287,1.0054965255249706,0.9945335211157484,2023-03-19 20:51:00
339,3981518.6029713335,3959248.386197667,1.0056250897837264,0.994406830499357,2023-03-19 20:50:00
340,3980747.8067755,3961889.3644515,1.0047598446515278,0.9952628643661587,2023-03-19 20:47:00
341,3979593.213702,3962330.521159,1.0043567018073876,0.9956621967080547,2023-03-19 20:46:00
342,3983288.5699485,3958642.2930305004,1.0062259476676363,0.993812586327879,2023-03-19 20:42:00
343,3981725.2160525,3960187.296198,1.0054393104927504,0.9945915006883386,2023-03-19 20:40:00
344,3984078.091615,3967206.450477,1.0042527761911588,0.9957652333237372,2023-03-19 20:35:00
345,3982050.2350405,3973260.030696,1.00221234056583,0.9977925430806599,2023-03-19 20:34:00
346,3982115.689606,3977236.243154,1.001226843504808,0.9987746597958627,2023-03-19 20:30:00
347,3980860.785742,3978486.243154,1.0005968457455612,0.9994035102667983,2023-03-19 20:29:00
348,3979064.785743,3976691.31445,1.0005968457457022,0.9994035102666576,2023-03-19 20:26:00
349,3978005.3988269996,3977746.437315,1.0000652981895632,0.9999350978525718,2023-03-19 20:18:00
350,3979250.771952,3981483.130474,0.9994393148359932,1.00056099970822,2023-03-19 20:13:00
351,3977593.2782056667,3983137.2691019997,0.998608135351077,1.001393806118732,2023-03-19 20:00:00
352,3976989.901539,3983739.76399,0.9983056467412823,1.001697228964144,2023-03-19 19:59:00
353,3972250.726643,3976277.5577249997,0.9989875475281726,1.0010137498960336,2023-03-19 19:58:00
354,3972748.509695334,3969643.3958873334,1.0007827326802838,0.9992185685123628,2023-03-19 19:52:00
355,3971638.246496,3959329.849168,1.0031093686023063,0.9969015821897091,2023-03-19 19:51:00
356,3972012.312823,3958943.171602,1.0033011691894813,0.9967096926716948,2023-03-19 19:50:00
357,3973913.463911,3960838.067318,1.0033011691896443,0.996709692671533,2023-03-19 19:49:00
358,3970637.818521,3957316.958609,1.0033661362956736,0.9966451607429682,2023-03-19 19:47:00
359,3972617.528894,3952243.61439,1.0051550249660268,0.9948714130278551,2023-03-19 19:46:00
360,3973454.717727,3950906.9122923333,1.005707085078271,0.9943254796202087,2023-03-19 19:45:00
361,3972470.925637,3951880.554293,1.0052102716823341,0.9948167345389198,2023-03-19 19:44:00
362,3972669.289612,3955460.688104,1.0043505934870633,0.9956682521867607,2023-03-19 19:43:00
363,3974371.108827,3957155.135467,1.0043505934871488,0.9956682521866758,2023-03-19 19:37:00
364,3970823.267364,3960680.157873,1.0025609514241733,0.9974455902949986,2023-03-19 19:36:00
365,3973020.729609,3962872.006899,1.0025609514242024,0.9974455902949696,2023-03-19 19:32:00
366,3974371.364066,3958825.455352,1.003926899250631,0.9960884609690586,2023-03-19 19:30:00
367,3979921.614434,3961754.0147,1.0045859630479046,0.9954354004455287,2023-03-19 19:27:00
368,3982132.903189,3959546.999358,1.0057041635911033,0.9943281893447321,2023-03-19 19:24:00
369,3981683.356444,3963844.030013,1.0045013383101373,0.9955200162053565,2023-03-19 19:22:00
370,3981808.2513455003,3969579.4623295,1.0030806258275087,0.9969288352818426,2023-03-19 19:21:00
371,3982383.209101,3972345.614917,1.0025268682932087,0.9974795006766147,2023-03-19 19:20:00
372,3983484.10672,3973443.737724,1.0025268682932833,0.9974795006765403,2023-03-19 19:05:00
373,3983503.097677,3973424.737724,1.002536441638699,0.9974699756204841,2023-03-19 18:56:00
374,3983546.231104,3973381.584433,1.0025581853781231,0.9974483422354602,2023-03-19 18:55:00
375,3984105.92225,3972821.720496,1.0028403493909088,0.997167695343896,2023-03-19 18:47:00
376,3983105.348886,3973816.716597,1.0023374586578704,0.9976679923136862,2023-03-19 18:41:00
377,3982522.307714,3974396.73797,1.002044478767399,0.9979596925977637,2023-03-19 18:14:00
378,3985021.475619,3971896.73797,1.003304400520671,0.9967064825800064,2023-03-19 18:02:00
379,3984641.475619,3972274.386199,1.0031133522555662,0.9968963106227571,2023-03-19 17:55:00
380,3979835.475619,3967483.30253,1.0031133522556033,0.9968963106227202,2023-03-19 17:54:00
381,3984641.789724,3962683.30253,1.0055413177177142,0.9944892192691879,2023-03-19 17:52:00
382,3984671.865692,3962653.30253,1.0055565202103203,0.994474184097421,2023-03-19 17:46:00
383,3987757.122877,3964559.6579623334,1.0058512363901886,0.9941828565914964,2023-03-19 17:44:00
384,3986319.3695535,3969962.8861889997,1.004120059515267,0.9958968457245481,2023-03-19 17:43:00
385,3987019.9235755,3975840.1283785,1.0028119327830114,0.9971959520114527,2023-03-19 17:42:00
386,3986126.912581,3974949.621429,1.0028119327831837,0.9971959520112814,2023-03-19 17:40:00
387,3980503.415581,3980548.425296,0.9999886925844906,1.0000113075433685,2023-03-19 17:38:00
388,3980254.415581,3980299.42248,0.9999886925845966,1.0000113075432626,2023-03-19 17:37:00
389,3975296.1784185003,3974842.5167610003,1.0001141332406471,0.9998858797842629,2023-03-19 17:36:00
390,3975770.162999,3973419.070797,1.0005917050681312,0.9994086448397141,2023-03-19 17:35:00
391,3975715.804978,3973473.234436,1.0005643854657342,0.9994359328855469,2023-03-19 17:34:00
392,3972475.804978,3970235.062013,1.000564385465848,0.9994359328854332,2023-03-19 17:31:00
393,3971393.392478,3969173.0388455,1.0005593995552147,0.999440913197694,2023-03-19 17:26:00
394,3971167.804278,3964654.269094,1.001642901181769,0.9983597935154029,2023-03-19 17:25:00
395,3972466.967426,3960757.399722,1.0029563960935406,0.9970523184207652,2023-03-19 17:23:00
